+0000000006121574+0000000000000002                  01+10000
+0000000006121601+0000000000000002                  01+10000
+0000000006121626+0000000000000002                  01+10000
+0000000006121645+0000000000000002                  01+10000
+0000000006121646+0000000000000002                  01+10000
+0000000006121653+0000000000000002                  01+10000
+0000000006121657+0000000000000002                  01+10000
+0000000006121679+0000000000000002                  01+10000
+0000000006121688+0000000000000002                  01+10000
+0000000006121689+0000000000000002                  01+10000
+0000000006121732+0000000000000002                  01+10000
+0000000006121746+0000000000000002                  01+10000
+0000000006121813+0000000000000002                  01+10000
+0000000006121815+0000000000000002                  01+10000
+0000000006121859+0000000000000002                  01+10000
+0000000006121878+0000000000000002                  01+10000
+0000000006121890+0000000000000002                  01+10000
+0000000006121899+0000000000000002                  01+10000
+0000000006121910+0000000000000002                  01+10000
+0000000006121937+0000000000000002                  01+10000
+0000000006121970+0000000000000002                  01+10000
+0000000006122008+0000000000000002                  01+10000
+0000000006122035+0000000000000002                  01+10000
+0000000006122039+0000000000000002                  01+10000
+0000000006122044+0000000000000002                  01+10000
+0000000006122104+0000000000000002                  01+10000
+0000000006122169+0000000000000002                  01+10000
+0000000006122207+0000000000000002                  01+10000
+0000000006122214+0000000000000002                  01+10000
+0000000006122217+0000000000000002                  01+10000
+0000000006122223+0000000000000002                  01+10000
+0000000006122269+0000000000000002                  01+10000
+0000000006122277+0000000000000002                  01+10000
+0000000006122298+0000000000000002                  01+10000
+0000000006122331+0000000000000002                  01+10000
+0000000006122337+0000000000000002                  01+10000
+0000000006122339+0000000000000002                  01+10000
+0000000006122354+0000000000000002                  01+10000
+0000000006122381+0000000000000002                  01+10000
+0000000006122400+0000000000000002                  01+10000
+0000000006122415+0000000000000002                  01+10000
+0000000006122418+0000000000000002                  01+10000
+0000000006122440+0000000000000002                  01+10000
+0000000006122473+0000000000000002                  01+10000
+0000000006122478+0000000000000002                  01+10000
+0000000006122497+0000000000000002                  01+10000
+0000000006122500+0000000000000002                  01+10000
+0000000006122522+0000000000000002                  01+10000
+0000000006122605+0000000000000002                  01+10000
+0000000006122615+0000000000000002                  01+10000
+0000000006122616+0000000000000002                  01+10000
+0000000006122633+0000000000000002                  01+10000
+0000000006122642+0000000000000002                  01+10000
+0000000006122682+0000000000000002                  01+10000
+0000000006122686+0000000000000002                  01+10000
+0000000006122715+0000000000000002                  01+10000
+0000000006122716+0000000000000002                  01+10000
+0000000006122746+0000000000000002                  01+10000
+0000000006122763+0000000000000002                  01+10000
+0000000006122803+0000000000000002                  01+10000
+0000000006122817+0000000000000002                  01+10000
+0000000006122823+0000000000000002                  01+10000
+0000000006122873+0000000000000002                  01+10000
+0000000006122892+0000000000000002                  01+10000
+0000000006122893+0000000000000002                  01+10000
+0000000006122912+0000000000000002                  01+10000
+0000000006122937+0000000000000002                  01+10000
+0000000006122955+0000000000000002                  01+10000
+0000000006122985+0000000000000002                  01+10000
+0000000006122995+0000000000000002                  01+10000
+0000000006123039+0000000000000002                  01+10000
+0000000006123065+0000000000000002                  01+10000
+0000000006123084+0000000000000002                  01+10000
+0000000006123099+0000000000000002                  01+10000
+0000000006123120+0000000000000002                  01+10000
+0000000006123126+0000000000000002                  01+10000
+0000000006123128+0000000000000002                  01+10000
+0000000006123156+0000000000000002                  01+10000
+0000000006123166+0000000000000002                  01+10000
+0000000006123215+0000000000000002                  01+10000
+0000000006123311+0000000000000002                  01+10000
+0000000006123316+0000000000000002                  01+10000
+0000000006123323+0000000000000002                  01+10000
+0000000006123325+0000000000000002                  01+10000
+0000000006123341+0000000000000002                  01+10000
+0000000000064146+0000000000000002                  01+10000
+0000000000064336+0000000000000002                  01+10000
+0000000000065198+0000000000000002                  01+10000
+0000000000065482+0000000000000002                  01+10000
+0000000000078380+0000000000000002                  01+10000
+0000000000082130+0000000000000002                  01+10000
+0000000000085071+0000000000000002                  01+10000
+0000000000087653+0000000000000002                  01+10000
+0000000000087962+0000000000000002                  01+10000
+0000000000100536+0000000000000002                    +00000
+0000000000103423+0000000000000002                  01+10000
+0000000000103782+0000000000000002                  01+10000
+0000000000115118+0000000000000002                  01+10000
+0000000000115975+0000000000000002                  01+10000
+0000000000119083+0000000000000002                  01+10000
+0000000000119938+0000000000000002                  01+10000
+0000000000120718+0000000000000002                  01+10000
+0000000000130850+0000000000000002                  01+10000
+0000000000137563+0000000000000002                  01+10000
+0000000000139640+0000000000000002                  01+10000
+0000000000143759+0000000000000002                  01+10000
+0000000000148676+0000000000000002                  01+10000
+0000000000159487+0000000000000002                  01+10000
+0000000000181840+0000000000000002                    +00000
+0000000000186863+0000000000000002                    +00000
+0000000000199627+0000000000000002                    +00000
+0000000000200324+0000000000000002                  01+10000
+0000000000201732+0000000000000002                    +00000
