OFR_NUM_OFERTA;OFR_ID;eco_fecha_cont_propietario
12027;382668;2018-03-21 00:00:00.0000000
14597;380674;2018-06-29 00:00:00.0000000
9735;383684;2017-09-27 00:00:00.0000000
90138065;430789;2018-12-26 00:00:00.0000000
90216887;511203;2019-09-30 00:00:00.0000000
90200930;494668;2019-06-28 00:00:00.0000000
11673;382931;2018-02-23 00:00:00.0000000
90101451;394014;2018-09-30 00:00:00.0000000
90186966;479991;2019-07-02 00:00:00.0000000
90236472;531951;2019-12-30 00:00:00.0000000
8438;384078;2017-07-31 00:00:00.0000000
90167670;460532;2019-03-29 00:00:00.0000000
90137491;430215;2019-01-30 00:00:00.0000000
90172213;465066;2019-07-17 00:00:00.0000000
90192469;485823;2019-06-19 00:00:00.0000000
90238425;533953;2020-01-28 00:00:00.0000000
13123;381886;2018-03-23 00:00:00.0000000
90157245;450069;2019-03-21 00:00:00.0000000
90216954;511270;2019-09-25 00:00:00.0000000
12700;382219;2018-04-24 00:00:00.0000000
13603;381518;2018-06-18 00:00:00.0000000
90186374;479402;2019-05-31 00:00:00.0000000
90183810;476655;2019-05-30 00:00:00.0000000
11254;383116;2018-02-26 00:00:00.0000000
90235879;531288;2019-12-30 00:00:00.0000000
90239276;534841;2020-03-05 00:00:00.0000000
10925;383254;2017-12-28 00:00:00.0000000
90167137;459996;2019-03-26 00:00:00.0000000
90223409;517851;2020-02-24 00:00:00.0000000
12760;382171;2018-05-25 00:00:00.0000000
14549;380719;2018-06-28 00:00:00.0000000
90189134;482192;2019-07-11 00:00:00.0000000
12191;382567;2018-04-01 00:00:00.0000000
7906;384171;2018-06-29 00:00:00.0000000
10283;383483;2017-10-18 00:00:00.0000000
90129850;422553;2019-02-08 00:00:00.0000000
90159633;452475;2019-04-09 00:00:00.0000000
90186443;479470;2019-06-28 00:00:00.0000000
90235072;530420;2019-12-31 00:00:00.0000000
90236105;531520;2019-12-30 00:00:00.0000000
90203870;497694;2019-07-30 00:00:00.0000000
10919;383258;2017-12-22 00:00:00.0000000
14160;381056;2018-07-13 00:00:00.0000000
90156413;449238;2019-03-21 00:00:00.0000000
13041;381955;2018-03-22 00:00:00.0000000
13268;381764;2018-06-22 00:00:00.0000000
90159342;452184;2019-05-10 00:00:00.0000000
90175864;468700;2019-07-31 00:00:00.0000000
15285;380101;2018-09-30 00:00:00.0000000
15216;380155;2018-11-09 00:00:00.0000000
12937;382038;2018-06-07 00:00:00.0000000
90169194;462056;2019-06-14 00:00:00.0000000
9345;383756;2018-03-01 00:00:00.0000000
90231698;526761;2020-02-25 00:00:00.0000000
90159254;452096;2019-04-12 00:00:00.0000000
90177206;470039;2019-04-30 00:00:00.0000000
90182591;475406;2019-09-06 00:00:00.0000000
90187920;480985;2019-06-11 00:00:00.0000000
90196910;490510;2019-06-27 00:00:00.0000000
90142961;435683;2018-12-31 00:00:00.0000000
90175850;468686;2019-04-24 00:00:00.0000000
90189244;482302;2019-06-28 00:00:00.0000000
90243679;539358;2020-02-28 00:00:00.0000000
90237356;532858;2019-12-31 00:00:00.0000000
90140179;432902;2018-12-31 00:00:00.0000000
90137132;429858;2019-01-22 00:00:00.0000000
12065;382645;2018-03-28 00:00:00.0000000
8491;384060;2017-08-21 00:00:00.0000000
10618;383375;2017-12-05 00:00:00.0000000
9030;383865;2017-09-04 00:00:00.0000000
9217;383800;2017-09-14 00:00:00.0000000
90189856;482951;2019-05-29 00:00:00.0000000
14038;381155;2018-08-06 00:00:00.0000000
13835;381323;2018-07-20 00:00:00.0000000
90128623;421305;2019-01-04 00:00:00.0000000
8005;384153;2017-07-06 00:00:00.0000000
90148032;440779;2019-04-16 00:00:00.0000000
90225517;520023;2019-11-30 00:00:00.0000000
13328;381722;2018-06-01 00:00:00.0000000
10636;383368;2017-12-22 00:00:00.0000000
13481;381620;2018-06-19 00:00:00.0000000
11476;383005;2018-03-07 00:00:00.0000000
7531;384190;2017-09-27 00:00:00.0000000
90131519;424235;2019-02-19 00:00:00.0000000
11470;383011;2017-12-29 00:00:00.0000000
90156706;449531;2019-03-29 00:00:00.0000000
90175444;468287;2019-04-29 00:00:00.0000000
90236510;531989;2019-12-31 00:00:00.0000000
90228639;523245;2019-12-20 00:00:00.0000000
90237119;532621;2020-03-05 00:00:00.0000000
90093569;386133;2018-11-15 00:00:00.0000000
12948;382029;2018-03-23 00:00:00.0000000
90138959;431683;2019-02-14 00:00:00.0000000
13800;381356;2018-06-28 00:00:00.0000000
90216905;511221;2019-09-30 00:00:00.0000000
90110710;403358;2018-12-11 00:00:00.0000000
90235948;531357;2019-12-31 00:00:00.0000000
90124907;417589;2018-11-27 00:00:00.0000000
14848;380463;2018-10-16 00:00:00.0000000
90177788;470621;2019-06-13 00:00:00.0000000
13621;381502;2018-04-01 00:00:00.0000000
90203563;497381;2019-09-30 00:00:00.0000000
9906;383623;2017-10-27 00:00:00.0000000
11627;382952;2018-03-31 00:00:00.0000000
90152234;444992;2019-04-30 00:00:00.0000000
12335;382479;2018-03-23 00:00:00.0000000
14759;380539;2018-09-19 00:00:00.0000000
90116250;408907;2018-12-19 00:00:00.0000000
90219448;513816;2019-10-24 00:00:00.0000000
90207597;501522;2019-08-16 00:00:00.0000000
14270;380962;2018-06-29 00:00:00.0000000
14409;380842;2018-09-19 00:00:00.0000000
10259;383497;2017-09-29 00:00:00.0000000
11160;383156;2018-01-11 00:00:00.0000000
90129126;421826;2018-12-27 00:00:00.0000000
90218189;512538;2019-09-30 00:00:00.0000000
11512;382985;2017-12-29 00:00:00.0000000
90127337;420019;2018-12-31 00:00:00.0000000
90175732;468571;2019-03-26 00:00:00.0000000
90101500;394063;2018-09-30 00:00:00.0000000
90130285;423001;2018-12-27 00:00:00.0000000
10476;383408;2017-11-06 00:00:00.0000000
90234921;530240;2019-12-31 00:00:00.0000000
90148395;441142;2019-05-10 00:00:00.0000000
90120476;413146;2018-12-27 00:00:00.0000000
90194574;488090;2019-06-19 00:00:00.0000000
90197858;491498;2019-06-28 00:00:00.0000000
13011;381980;2018-05-30 00:00:00.0000000
11277;383103;2018-01-17 00:00:00.0000000
90123560;416242;2018-12-31 00:00:00.0000000
8713;383982;2018-03-16 00:00:00.0000000
13675;381455;2018-07-19 00:00:00.0000000
90122918;415588;2018-12-17 00:00:00.0000000
90176560;469393;2019-03-29 00:00:00.0000000
90198870;492530;2019-06-30 00:00:00.0000000
12790;382153;2018-03-27 00:00:00.0000000
90155451;448227;2019-04-24 00:00:00.0000000
90197753;491393;2019-08-08 00:00:00.0000000
90233743;529029;2020-01-27 00:00:00.0000000
90179936;472762;2019-06-13 00:00:00.0000000
90109495;402127;2019-02-04 00:00:00.0000000
90196284;489874;2019-07-25 00:00:00.0000000
90235775;531170;2019-12-30 00:00:00.0000000
9295;383772;2017-09-06 00:00:00.0000000
90139503;432226;2018-12-28 00:00:00.0000000
90234936;530255;2019-12-20 00:00:00.0000000
90220348;514718;2019-11-26 00:00:00.0000000
8937;383897;2017-09-26 00:00:00.0000000
14011;381176;2018-10-10 00:00:00.0000000
15007;380338;2018-09-18 00:00:00.0000000
90142994;435716;2018-12-31 00:00:00.0000000
90230418;525314;2020-01-17 00:00:00.0000000
14547;380721;2018-06-30 00:00:00.0000000
9262;383784;2017-09-13 00:00:00.0000000
11279;383101;2018-01-31 00:00:00.0000000
11744;382881;2018-04-18 00:00:00.0000000
90174463;467315;2019-05-10 00:00:00.0000000
90219820;514188;2019-12-04 00:00:00.0000000
90124095;416777;2018-12-20 00:00:00.0000000
12797;382147;2018-06-06 00:00:00.0000000
14621;380654;2018-09-25 00:00:00.0000000
14974;380368;2018-09-21 00:00:00.0000000
90134288;427014;2019-05-02 00:00:00.0000000
90205899;499755;2019-08-21 00:00:00.0000000
11598;382959;2018-03-02 00:00:00.0000000
8793;383951;2017-07-14 00:00:00.0000000
8153;384134;2018-01-12 00:00:00.0000000
13517;381593;2018-06-14 00:00:00.0000000
90227772;522353;2019-11-29 00:00:00.0000000
90204869;498699;2019-09-11 00:00:00.0000000
90129698;422401;2019-02-21 00:00:00.0000000
90218341;512695;2019-09-30 00:00:00.0000000
90235088;530436;2019-12-20 00:00:00.0000000
90112409;405066;2019-01-04 00:00:00.0000000
90235992;531401;2019-12-30 00:00:00.0000000
14037;381156;2018-06-25 00:00:00.0000000
90142151;434873;2019-02-07 00:00:00.0000000
90152894;445655;2019-03-01 00:00:00.0000000
11661;382937;2018-02-16 00:00:00.0000000
90123748;416430;2018-12-31 00:00:00.0000000
90160365;453203;2019-03-19 00:00:00.0000000
90223525;517967;2019-11-07 00:00:00.0000000
90175967;468802;2019-03-29 00:00:00.0000000
10609;383377;2017-12-22 00:00:00.0000000
90101568;394131;2018-09-30 00:00:00.0000000
90140066;432789;2019-01-22 00:00:00.0000000
90235900;531309;2019-12-30 00:00:00.0000000
90235076;530424;2019-12-20 00:00:00.0000000
90236037;531446;2019-12-30 00:00:00.0000000
90234893;530212;2019-12-26 00:00:00.0000000
8376;384087;2017-10-16 00:00:00.0000000
90132062;424778;2019-01-24 00:00:00.0000000
14398;380851;2018-08-14 00:00:00.0000000
11402;383045;2017-12-27 00:00:00.0000000
14913;380419;2018-09-06 00:00:00.0000000
90235817;531226;2019-12-30 00:00:00.0000000
11276;383104;2017-12-29 00:00:00.0000000
90127185;419867;2018-12-28 00:00:00.0000000
11267;383112;2018-02-09 00:00:00.0000000
10703;383344;2017-11-30 00:00:00.0000000
8016;384151;2018-09-20 00:00:00.0000000
12836;382118;2018-03-23 00:00:00.0000000
11211;383139;2018-07-16 00:00:00.0000000
90101617;394180;2018-09-30 00:00:00.0000000
90176038;468871;2019-03-29 00:00:00.0000000
10202;383523;2017-09-29 00:00:00.0000000
90218780;513137;2019-10-31 00:00:00.0000000
11453;383024;2018-02-02 00:00:00.0000000
90142935;435657;2018-12-31 00:00:00.0000000
90182703;475518;2019-06-11 00:00:00.0000000
12985;382000;2018-03-28 00:00:00.0000000
11517;382981;2018-02-09 00:00:00.0000000
90138060;430784;2019-02-28 00:00:00.0000000
12808;382141;2018-06-22 00:00:00.0000000
90217082;511399;2019-09-25 00:00:00.0000000
90204480;498310;2019-10-07 00:00:00.0000000
12792;382152;2018-04-11 00:00:00.0000000
90225027;519499;2019-11-25 00:00:00.0000000
13179;381839;2018-05-04 00:00:00.0000000
90235759;531154;2019-12-30 00:00:00.0000000
14874;380445;2018-07-31 00:00:00.0000000
90192682;486085;2019-06-14 00:00:00.0000000
8539;384046;2017-07-25 00:00:00.0000000
8789;383954;2017-07-21 00:00:00.0000000
90176077;468910;2019-03-29 00:00:00.0000000
9011;383870;2017-12-14 00:00:00.0000000
14062;381137;2018-11-02 00:00:00.0000000
90239662;535232;2020-02-11 00:00:00.0000000
9277;383777;2017-08-21 00:00:00.0000000
9551;383709;2017-09-29 00:00:00.0000000
11361;383062;2018-01-31 00:00:00.0000000
10378;383444;2017-09-30 00:00:00.0000000
90231523;526523;2019-12-10 00:00:00.0000000
14586;380683;2018-07-25 00:00:00.0000000
14602;380669;2018-06-29 00:00:00.0000000
90110126;402768;2018-12-27 00:00:00.0000000
90235829;531238;2019-12-30 00:00:00.0000000
90178699;471531;2019-06-25 00:00:00.0000000
90193792;487243;2019-06-21 00:00:00.0000000
90174422;467274;2019-03-28 00:00:00.0000000
10260;383496;2017-09-29 00:00:00.0000000
90156891;449715;2019-03-28 00:00:00.0000000
90216517;510808;2019-09-30 00:00:00.0000000
14293;380941;2018-09-19 00:00:00.0000000
9145;383824;2017-09-26 00:00:00.0000000
13998;381188;2018-08-29 00:00:00.0000000
90159672;452514;2019-03-08 00:00:00.0000000
90197507;491120;2019-09-30 00:00:00.0000000
90207870;501819;2019-11-05 00:00:00.0000000
11939;382725;2018-05-25 00:00:00.0000000
13003;381985;2018-03-22 00:00:00.0000000
90170535;463397;2019-10-01 00:00:00.0000000
14866;380453;2018-10-04 00:00:00.0000000
90191955;485235;2019-08-08 00:00:00.0000000
9319;383768;2017-09-28 00:00:00.0000000
11437;383031;2017-12-27 00:00:00.0000000
15242;380138;2018-10-04 00:00:00.0000000
11148;383163;2018-01-30 00:00:00.0000000
90119095;411767;2018-11-27 00:00:00.0000000
90137763;430487;2018-12-31 00:00:00.0000000
90175742;468580;2019-03-26 00:00:00.0000000
90175828;468664;2019-03-31 00:00:00.0000000
9242;383793;2017-10-11 00:00:00.0000000
90126847;419529;2018-12-31 00:00:00.0000000
90235836;531245;2019-12-30 00:00:00.0000000
14557;380711;2018-06-28 00:00:00.0000000
90187784;480849;2019-06-12 00:00:00.0000000
15286;380100;2018-10-10 00:00:00.0000000
90235798;531193;2019-12-31 00:00:00.0000000
90232111;527209;2019-12-31 00:00:00.0000000
90234983;530302;2019-12-20 00:00:00.0000000
12741;382185;2018-06-28 00:00:00.0000000
8592;384020;2017-08-04 00:00:00.0000000
90127100;419782;2018-12-27 00:00:00.0000000
90131969;424685;2018-12-07 00:00:00.0000000
90176242;469075;2019-03-29 00:00:00.0000000
14984;380358;2018-08-31 00:00:00.0000000
90235921;531330;2019-12-30 00:00:00.0000000
90237811;533331;2020-02-19 00:00:00.0000000
9131;383831;2017-08-30 00:00:00.0000000
14302;380932;2018-07-18 00:00:00.0000000
90229587;524359;2019-12-30 00:00:00.0000000
14194;381027;2018-06-27 00:00:00.0000000
14942;380396;2018-09-14 00:00:00.0000000
90176584;469417;2019-03-31 00:00:00.0000000
90175632;468472;2019-03-26 00:00:00.0000000
90138133;430857;2019-02-01 00:00:00.0000000
90216609;510900;2019-09-30 00:00:00.0000000
90235906;531315;2019-12-31 00:00:00.0000000
9979;383610;2017-10-30 00:00:00.0000000
11271;383108;2017-12-27 00:00:00.0000000
90100722;393285;2018-09-30 00:00:00.0000000
90176010;468843;2019-03-31 00:00:00.0000000
90235781;531176;2019-12-30 00:00:00.0000000
9779;383668;2017-10-19 00:00:00.0000000
90217032;511348;2019-10-11 00:00:00.0000000
90214810;509074;2019-09-30 00:00:00.0000000
90235871;531280;2019-12-31 00:00:00.0000000
12803;382143;2018-03-28 00:00:00.0000000
90235830;531239;2019-12-30 00:00:00.0000000
90101535;394098;2018-09-30 00:00:00.0000000
90198868;492528;2019-06-30 00:00:00.0000000
14314;380920;2018-07-31 00:00:00.0000000
15282;380104;2018-10-26 00:00:00.0000000
8705;383987;2017-07-12 00:00:00.0000000
11799;382833;2018-04-26 00:00:00.0000000
90162667;455508;2019-04-16 00:00:00.0000000
90201824;495573;2019-08-06 00:00:00.0000000
9048;383861;2017-09-01 00:00:00.0000000
90230016;524843;2019-12-17 00:00:00.0000000
11724;382898;2018-04-27 00:00:00.0000000
90101130;393693;2018-12-13 00:00:00.0000000
13205;381816;2018-04-13 00:00:00.0000000
90217012;511328;2019-11-26 00:00:00.0000000
10701;383345;2017-12-13 00:00:00.0000000
9120;383834;2017-09-22 00:00:00.0000000
90139473;432197;2018-12-27 00:00:00.0000000
11431;383036;2018-02-23 00:00:00.0000000
14157;381059;2018-09-21 00:00:00.0000000
90235069;530417;2019-12-20 00:00:00.0000000
12946;382031;2018-03-27 00:00:00.0000000
10838;383289;2018-01-22 00:00:00.0000000
9766;383676;2017-10-03 00:00:00.0000000
9892;383629;2017-10-25 00:00:00.0000000
90183006;475821;2019-09-12 00:00:00.0000000
12643;382258;2018-04-01 00:00:00.0000000
90170317;463179;2019-04-08 00:00:00.0000000
90122707;415377;2019-02-04 00:00:00.0000000
90193093;486515;2019-07-23 00:00:00.0000000
10449;383417;2018-02-23 00:00:00.0000000
90227677;522250;2019-12-13 00:00:00.0000000
8562;384034;2017-07-06 00:00:00.0000000
90138370;431094;2019-01-31 00:00:00.0000000
90186756;479781;2019-06-12 00:00:00.0000000
90175447;468290;2019-03-31 00:00:00.0000000
13792;381364;2018-06-22 00:00:00.0000000
90225164;519636;2020-01-28 00:00:00.0000000
9924;383618;2017-12-20 00:00:00.0000000
90160432;453270;2019-03-15 00:00:00.0000000
14734;380555;2018-07-24 00:00:00.0000000
90235583;530964;2020-02-17 00:00:00.0000000
8125;384140;2017-12-28 00:00:00.0000000
90116883;409548;2018-11-22 00:00:00.0000000
10622;383372;2018-01-31 00:00:00.0000000
11472;383009;2017-12-29 00:00:00.0000000
90122574;415244;2018-12-28 00:00:00.0000000
90173280;466140;2019-05-17 00:00:00.0000000
90207051;500965;2019-08-09 00:00:00.0000000
90101838;394429;2018-09-28 00:00:00.0000000
90198944;492604;2019-06-26 00:00:00.0000000
90177435;470264;2019-04-26 00:00:00.0000000
90138575;431299;2019-02-28 00:00:00.0000000
10405;383432;2017-10-31 00:00:00.0000000
90216882;511198;2019-09-30 00:00:00.0000000
13107;381901;2018-05-18 00:00:00.0000000
90161202;454040;2019-04-25 00:00:00.0000000
90161468;454306;2019-03-27 00:00:00.0000000
90123412;416094;2018-12-11 00:00:00.0000000
90216221;510499;2019-10-31 00:00:00.0000000
90224216;518685;2019-11-29 00:00:00.0000000
14518;380747;2018-11-15 00:00:00.0000000
90208410;502385;2019-08-20 00:00:00.0000000
14846;380465;2018-09-07 00:00:00.0000000
13059;381942;2018-05-08 00:00:00.0000000
90143159;435881;2018-12-27 00:00:00.0000000
90175757;468595;2019-03-26 00:00:00.0000000
12756;382175;2018-04-27 00:00:00.0000000
90236280;531733;2020-01-29 00:00:00.0000000
90123794;416476;2018-12-19 00:00:00.0000000
8934;383899;2017-10-26 00:00:00.0000000
90205316;499169;2019-09-30 00:00:00.0000000
90180323;473147;2019-04-29 00:00:00.0000000
90206436;500304;2019-07-29 00:00:00.0000000
90140177;432900;2018-12-31 00:00:00.0000000
90196882;490483;2019-06-19 00:00:00.0000000
90202825;496621;2019-07-16 00:00:00.0000000
90227873;522454;2019-12-27 00:00:00.0000000
14596;380675;2018-06-29 00:00:00.0000000
90138237;430961;2019-03-29 00:00:00.0000000
90119328;412000;2018-11-23 00:00:00.0000000
90138769;431493;2018-12-29 00:00:00.0000000
90226826;521386;2019-12-27 00:00:00.0000000
90219110;513478;2019-11-26 00:00:00.0000000
90238677;534205;2020-02-28 00:00:00.0000000
10477;383407;2017-11-06 00:00:00.0000000
90094937;387500;2018-10-24 00:00:00.0000000
90123270;415952;2018-11-30 00:00:00.0000000
90216892;511208;2019-10-31 00:00:00.0000000
11137;383169;2018-03-23 00:00:00.0000000
90221689;516100;2019-12-02 00:00:00.0000000
14362;380880;2018-07-18 00:00:00.0000000
10327;383462;2017-11-24 00:00:00.0000000
10258;383498;2017-09-29 00:00:00.0000000
10734;383332;2018-02-28 00:00:00.0000000
90176014;468847;2019-03-28 00:00:00.0000000
90201822;495571;2019-07-31 00:00:00.0000000
90149610;442357;2019-04-12 00:00:00.0000000
14087;381116;2018-06-22 00:00:00.0000000
11433;383034;2018-02-02 00:00:00.0000000
90100990;393553;2018-09-28 00:00:00.0000000
90101354;393917;2018-09-30 00:00:00.0000000
90170111;462973;2019-04-12 00:00:00.0000000
90195746;489317;2019-07-31 00:00:00.0000000
90216516;510807;2019-09-25 00:00:00.0000000
90222573;517008;2019-11-29 00:00:00.0000000
8704;383988;2017-09-28 00:00:00.0000000
90106245;398877;2018-10-19 00:00:00.0000000
90156643;449468;2019-03-19 00:00:00.0000000
90191669;484943;2019-06-14 00:00:00.0000000
90160811;453649;2019-03-15 00:00:00.0000000
10248;383504;2017-09-30 00:00:00.0000000
13309;381735;2018-06-07 00:00:00.0000000
90236685;532169;2019-12-31 00:00:00.0000000
12480;382369;2018-03-21 00:00:00.0000000
10284;383482;2018-02-01 00:00:00.0000000
90216556;510847;2019-09-25 00:00:00.0000000
8447;384074;2017-08-17 00:00:00.0000000
90164807;457664;2019-04-15 00:00:00.0000000
14972;380370;2018-10-04 00:00:00.0000000
90176573;469406;2019-03-31 00:00:00.0000000
90187026;480051;2019-06-30 00:00:00.0000000
90199422;493097;2019-08-29 00:00:00.0000000
90200511;494246;2019-06-26 00:00:00.0000000
90230546;525446;2019-12-30 00:00:00.0000000
11445;383027;2018-03-22 00:00:00.0000000
90175446;468289;2019-03-31 00:00:00.0000000
90129089;421789;2018-11-30 00:00:00.0000000
90214619;508883;2019-11-06 00:00:00.0000000
9742;383683;2017-12-27 00:00:00.0000000
90137784;430508;2018-12-31 00:00:00.0000000
11494;382996;2017-12-29 00:00:00.0000000
10203;383522;2017-09-29 00:00:00.0000000
14719;380568;2018-12-31 00:00:00.0000000
90119833;412503;2019-04-05 00:00:00.0000000
90240759;536360;2020-03-02 00:00:00.0000000
5867;384267;2017-09-11 00:00:00.0000000
10226;383513;2017-12-29 00:00:00.0000000
90199303;492978;2019-08-08 00:00:00.0000000
90222930;517371;2019-11-20 00:00:00.0000000
10620;383373;2017-11-23 00:00:00.0000000
90108390;401022;2018-10-31 00:00:00.0000000
90147085;439823;2019-02-08 00:00:00.0000000
90199009;492669;2019-06-26 00:00:00.0000000
9898;383626;2017-10-19 00:00:00.0000000
90218754;513111;2019-10-31 00:00:00.0000000
8719;383981;2017-07-07 00:00:00.0000000
90140333;433055;2018-12-31 00:00:00.0000000
90198956;492616;2019-06-26 00:00:00.0000000
90236117;531532;2019-12-31 00:00:00.0000000
90222158;516584;2019-12-27 00:00:00.0000000
11305;383090;2018-01-05 00:00:00.0000000
90193655;487106;2019-06-27 00:00:00.0000000
12390;382440;2018-05-24 00:00:00.0000000
12654;382253;2018-05-31 00:00:00.0000000
90235220;530568;2020-01-16 00:00:00.0000000
90160547;453385;2019-03-20 00:00:00.0000000
90211147;505259;2019-10-04 00:00:00.0000000
90185001;477919;2019-06-11 00:00:00.0000000
90104862;397470;2018-09-30 00:00:00.0000000
8475;384067;2017-07-05 00:00:00.0000000
90228186;522778;2019-12-30 00:00:00.0000000
90136132;428858;2019-01-03 00:00:00.0000000
90153453;446214;2019-05-20 00:00:00.0000000
9193;383809;2017-07-31 00:00:00.0000000
11504;382989;2017-12-29 00:00:00.0000000
90195599;489167;2019-09-24 00:00:00.0000000
90141192;433914;2019-03-12 00:00:00.0000000
90231633;526650;2020-01-23 00:00:00.0000000
9550;383710;2017-09-08 00:00:00.0000000
15447;379961;2018-10-24 00:00:00.0000000
8835;383934;2017-08-03 00:00:00.0000000
90119984;412654;2018-12-14 00:00:00.0000000
13104;381903;2018-05-30 00:00:00.0000000
90176588;469421;2019-03-29 00:00:00.0000000
90168339;461201;2019-03-22 00:00:00.0000000
90141586;434308;2018-12-31 00:00:00.0000000
12875;382085;2018-03-27 00:00:00.0000000
14479;380776;2018-08-01 00:00:00.0000000
90142864;435586;2018-12-31 00:00:00.0000000
90197238;490851;2019-06-14 00:00:00.0000000
90206728;500638;2019-09-18 00:00:00.0000000
90154831;447607;2019-02-15 00:00:00.0000000
90166248;459104;2019-03-29 00:00:00.0000000
90194088;487552;2019-07-31 00:00:00.0000000
90193603;487054;2019-06-27 00:00:00.0000000
14086;381117;2018-06-22 00:00:00.0000000
13896;381278;2018-06-28 00:00:00.0000000
90227382;521955;2020-02-06 00:00:00.0000000
90131871;424587;2019-02-13 00:00:00.0000000
9995;383604;2017-10-30 00:00:00.0000000
90121687;414357;2018-11-30 00:00:00.0000000
10579;383387;2017-12-18 00:00:00.0000000
9222;383798;2017-09-30 00:00:00.0000000
13170;381847;2018-03-28 00:00:00.0000000
90176230;469063;2019-03-29 00:00:00.0000000
90227984;522576;2019-11-14 00:00:00.0000000
90217419;511750;2019-12-31 00:00:00.0000000
90205468;499321;2019-08-21 00:00:00.0000000
14422;380829;2018-06-29 00:00:00.0000000
90189666;482762;2019-05-29 00:00:00.0000000
90183950;476793;2019-06-13 00:00:00.0000000
90235766;531161;2019-12-30 00:00:00.0000000
7986;384159;2017-09-26 00:00:00.0000000
12130;382605;2018-05-10 00:00:00.0000000
15062;380296;2018-10-29 00:00:00.0000000
9140;383826;2017-08-30 00:00:00.0000000
90136188;428914;2019-01-29 00:00:00.0000000
90185942;478956;2019-06-28 00:00:00.0000000
13581;381536;2018-06-22 00:00:00.0000000
13872;381298;2018-06-06 00:00:00.0000000
90235114;530462;2019-12-20 00:00:00.0000000
90140585;433307;2018-12-28 00:00:00.0000000
90159166;452008;2019-03-29 00:00:00.0000000
90216538;510829;2019-09-25 00:00:00.0000000
7223;384211;2017-12-29 00:00:00.0000000
90223878;518331;2019-12-16 00:00:00.0000000
90176559;469392;2019-03-29 00:00:00.0000000
90101915;394506;2018-09-30 00:00:00.0000000
90117745;410410;2018-12-26 00:00:00.0000000
90180514;473338;2019-06-18 00:00:00.0000000
90134902;427628;2019-03-01 00:00:00.0000000
90235115;530463;2019-12-20 00:00:00.0000000
12519;382346;2018-04-27 00:00:00.0000000
9093;383845;2017-07-26 00:00:00.0000000
8484;384064;2017-08-02 00:00:00.0000000
14338;380902;2018-07-24 00:00:00.0000000
90113376;406033;2018-11-30 00:00:00.0000000
90100663;393226;2018-09-30 00:00:00.0000000
90148665;441412;2019-03-01 00:00:00.0000000
90163306;456147;2019-03-21 00:00:00.0000000
90142732;435454;2018-12-31 00:00:00.0000000
90215371;509649;2019-11-25 00:00:00.0000000
90216629;510920;2019-09-25 00:00:00.0000000
90201645;495394;2019-09-30 00:00:00.0000000
14976;380366;2018-09-28 00:00:00.0000000
9875;383635;2017-10-31 00:00:00.0000000
14410;380841;2018-06-29 00:00:00.0000000
12982;382003;2018-03-27 00:00:00.0000000
90187772;480837;2019-06-21 00:00:00.0000000
10758;383323;2017-11-24 00:00:00.0000000
90176199;469032;2019-03-31 00:00:00.0000000
90130338;423054;2019-01-09 00:00:00.0000000
90176631;469464;2019-03-29 00:00:00.0000000
90189647;482743;2019-06-14 00:00:00.0000000
90168366;461228;2019-07-19 00:00:00.0000000
90231474;526474;2019-12-10 00:00:00.0000000
10525;383398;2018-02-14 00:00:00.0000000
13632;381492;2018-06-29 00:00:00.0000000
90166829;459688;2019-04-05 00:00:00.0000000
90170736;463598;2019-03-31 00:00:00.0000000
90146589;439311;2019-02-28 00:00:00.0000000
10626;383370;2017-12-21 00:00:00.0000000
90137238;429964;2018-12-27 00:00:00.0000000
90210629;504710;2019-03-29 00:00:00.0000000
90154881;447657;2019-02-18 00:00:00.0000000
12391;382439;2018-06-06 00:00:00.0000000
90231433;526433;2019-12-23 00:00:00.0000000
90202472;496235;2019-08-12 00:00:00.0000000
90176909;469742;2019-04-25 00:00:00.0000000
90205150;498984;2019-08-28 00:00:00.0000000
9894;383628;2017-11-14 00:00:00.0000000
90236549;532033;2020-01-22 00:00:00.0000000
10012;383593;2017-11-03 00:00:00.0000000
90212218;506364;2019-10-23 00:00:00.0000000
90239221;534786;2020-01-27 00:00:00.0000000
10982;383239;2017-12-22 00:00:00.0000000
90227170;521738;2019-11-21 00:00:00.0000000
90117005;409670;2018-10-31 00:00:00.0000000
90150095;442853;2019-03-25 00:00:00.0000000
90207713;501646;2019-08-29 00:00:00.0000000
90234320;529624;2019-12-31 00:00:00.0000000
10255;383500;2017-09-29 00:00:00.0000000
90137762;430486;2018-12-19 00:00:00.0000000
90150370;443128;2019-02-26 00:00:00.0000000
90218242;512591;2019-09-30 00:00:00.0000000
90191561;484835;2019-05-28 00:00:00.0000000
90176280;469113;2019-03-29 00:00:00.0000000
10598;383380;2017-12-27 00:00:00.0000000
13743;381405;2018-06-30 00:00:00.0000000
90197242;490855;2019-06-14 00:00:00.0000000
90216518;510809;2019-09-25 00:00:00.0000000
10960;383245;2018-02-07 00:00:00.0000000
90224433;518919;2019-11-15 00:00:00.0000000
12422;382417;2018-03-23 00:00:00.0000000
14777;380523;2018-08-28 00:00:00.0000000
90209549;503567;2019-10-15 00:00:00.0000000
90176510;469343;2019-04-17 00:00:00.0000000
13562;381554;2018-06-28 00:00:00.0000000
11551;382968;2018-02-28 00:00:00.0000000
90235811;531220;2019-12-31 00:00:00.0000000
14017;381170;2018-08-02 00:00:00.0000000
