"ofr_num_oferta";"ofr_webcom_id"
7007865;90568509
7007878;90569015
7008136;90577327
7008138;90577327
7008194;90579523
7008306;90583177
7005802;90492853
7007091;90540115
7005334;90476613
7005467;90480151
7007502;90554783
7007638;90559997
7007843;90567643
7005009;90465881
7006687;90524907
7004938;90463969
7006168;90505939
7006169;90505945
7005432;90478997
7004955;90464513
7004986;90465181
7006524;90518405
7005078;90467685
7005576;90484735
7006769;90527859
7004817;90459967
7005901;90495997
7004710;90455733
7006093;90502967
7006300;90510309
7006364;90512659
7008124;90576929
7008125;90576929
7005170;90470685
7007922;90570197
7004994;90465317
7005751;90491313
7008138;90577359
7008140;90577359
7006595;90521689
7005685;90489231
7005989;90499007
7006081;90502303
7004683;90453357
7005205;90471513
7007350;90548521
7005091;90468003
7005522;90482063
7005582;90484853
7006117;90503577
7006272;90509057
7007437;90551737
7007622;90559443
7007784;90565189
7007892;90569373
7004984;90465107
7007073;90539533
7007440;90551879
7007586;90558387
7007885;90569195
7008065;90574811
7006614;90522471
7006406;90514379
7008031;90574027
7008168;90578379
7005868;90494527
7006478;90516999
7006698;90525429
7007816;90566349
7004716;90455837
7006337;90511505
7006072;90501971
7005293;90475245
7005462;90479891
7007210;90543907
7007615;90559285
7008142;90577415
7005925;90496875
7007705;90562239
7004708;90455709
7006401;90514195
7007388;90549723
7006537;90518843
7006607;90522097
7006781;90528575
7008191;90579309
7005683;90489125
7005793;90492505
7007818;90566401
7005126;90469113
7007406;90550661
7006824;90530411
7006949;90535115
7007071;90539491
7006746;90526861
7006211;90507177
7006264;90508805
7006344;90511929
7006579;90520929
7007082;90539921
7007106;90540663
7005218;90472093
7005352;90476949
7006095;90503037
7006603;90522033
7007093;90540169
7005203;90471485
7005119;90468775
7008199;90579639
7005203;90471485
7005119;90468775
7008321;90583937
7005684;90489163
7006754;90527243
7004788;90458577
7004930;90463569
7005923;90496799
7007489;90553985
7005702;90489965
7005703;90489971
7005705;90489979
7005701;90489945
7005688;90489291
7006944;90534787
7006463;90516329
7005918;90496671
7007265;90545311
7007029;90538089
7005687;90489279
7006753;90527163
7007364;90548987
7006540;90518973
7005584;90484865
7005583;90484863
7005699;90489933
7005589;90484979
7005265;90473983
7007030;90538091
7005265;90473983
7007030;90538091
7008172;90578517
7005700;90489943
7005767;90491625
7006546;90519169
7006637;90523175
7007014;90537619
7007236;90544667
7008229;90580467
7008231;90580473
7007236;90544667
7008210;90580023
7005475;90480253
7005752;90491315
7005351;90476921
7006977;90536451
7007514;90555275
7007516;90555495
7004904;90462841
7007996;90572807
7008174;90578593
7007790;90565403
7005216;90472039
7005503;90481391
7006172;90505967
7006284;90509667
7005355;90477153
7006303;90510421
7007191;90543537
7007980;90572151
7007532;90556261
7004875;90462059
7006971;90536211
7005561;90483945
7006041;90501097
7006971;90536211
7005561;90483945
7008276;90582263
7006041;90501097
7008313;90583487
7004954;90464485
7004980;90465027
7005204;90471511
7006114;90503501
7006426;90515293
7007319;90547467
7007556;90557349
7006974;90536329
7007958;90571553
7006623;90522781
7006502;90517791
7006775;90528361
7006827;90530479
7006910;90533257
7007257;90545149
7007611;90559081
7008009;90573121
7008125;90576939
7005046;90466805
7008147;90577631
7005757;90491415
7006383;90513539
7004915;90463175
7005139;90469447
7005847;90494039
7005993;90499165
7006313;90510767
7008126;90576939
7005046;90466805
7008151;90577631
7005757;90491415
7006383;90513539
7006999;90537163
7007037;90538439
7007070;90539459
7007433;90551653
7007543;90556613
7007694;90561999
7004947;90464319
7005291;90475219
7005389;90477975
7005395;90478141
7007566;90557627
7006421;90515197
7007449;90552283
7005888;90495555
7007423;90551239
7005642;90487619
7005759;90491497
7005883;90495321
7006747;90526867
7007372;90549241
7008267;90581809
7008316;90583607
7007549;90556965
7005841;90493811
7006807;90529655
7006884;90532421
7006760;90527395
7007875;90568957
7006918;90533691
7005651;90487955
7005814;90493215
7005971;90498253
7006030;90500643
7006670;90524525
7008300;90582985
7007081;90539915
7007384;90549567
7007416;90550985
7007654;90560721
7007826;90566821
7007983;90572371
7005433;90479001
7004771;90457813
7005000;90465473
7005010;90465897
7005316;90476053
7006577;90520859
7007353;90548611
7004885;90462405
7005073;90467609
7005044;90466761
7005311;90475793
7006126;90503933
7005233;90472695
7006070;90501967
7006841;90530931
7007481;90553567
7005657;90488141
7005961;90497977
7007122;90541173
7005468;90480177
7005095;90468119
7005113;90468541
7004801;90459295
7004732;90456211
7005409;90478351
7005460;90479853
7005494;90481057
7004932;90463607
7004933;90463721
7005709;90490115
7005928;90497023
7005990;90499081
7006016;90500025
7006079;90502249
7006108;90503265
7006699;90525467
7007043;90538791
7007246;90544993
7007488;90553915
7007838;90567351
7008107;90576329
7005418;90478647
7006981;90536533
7008157;90577809
7008236;90580761
7005418;90478647
7006981;90536533
7008250;90581185
7006213;90507315
7006279;90509539
7005261;90473929
7005268;90474167
7005644;90487665
7007739;90563731
7005856;90494187
7006011;90499675
7007288;90546433
7005836;90493755
7005835;90493749
7007596;90558769
7007110;90540795
7006640;90523399
7006418;90515099
7007563;90557517
7007768;90564661
7005866;90494505
7005983;90498735
7006090;90502855
7004905;90462857
7004929;90463543
7004945;90464225
7004965;90464743
7004969;90464811
7005029;90466225
7005034;90466447
7005053;90467027
7005060;90467153
7005070;90467489
7005084;90467793
7005422;90478717
7005477;90480383
7005937;90497407
7005957;90497833
7006017;90500027
7006045;90501211
7006107;90503263
7006109;90503267
7006158;90505601
7006190;90506591
7006202;90506939
7006217;90507479
7006260;90508557
7006318;90511005
7006352;90512397
7006373;90513001
7006628;90522827
7006800;90529301
7006909;90533255
7005374;90477575
7005402;90478221
7005521;90482005
7007447;90552231
7007509;90555095
7007582;90558297
7007657;90560813
7005067;90467455
7005448;90479441
7007981;90572309
7007066;90539333
7007206;90543793
7008171;90578515
7007201;90543681
7005056;90467063
7006572;90520675
7007442;90552027
7006025;90500383
7006771;90528039
7007188;90543451
7007759;90564123
7008059;90574699
7008151;90577803
7005660;90488261
7008156;90577803
7006185;90506277
7005889;90495579
7006808;90529663
7005047;90466813
7005969;90498201
7007772;90564771
7004658;90450623
7005608;90486383
7005833;90493739
7005854;90494127
7006130;90504213
7007021;90537865
7007268;90545367
7005859;90494255
7005898;90495931
7005944;90497641
7006115;90503527
7008028;90573931
7005935;90497343
7006252;90508421
7006302;90510385
7006644;90523467
7007136;90541525
7006216;90507451
7006293;90510113
7006645;90523469
7007872;90568845
7005058;90467093
7004666;90452691
7004680;90453179
7004681;90453209
7004769;90457743
7005183;90471047
7005186;90471085
7006355;90512417
7006788;90529023
7005565;90484097
7006653;90523867
7007853;90568059
7008085;90575413
7005732;90490495
7005092;90468031
7004805;90459363
7005063;90467339
7005329;90476289
7005459;90479849
7008143;90577561
7008147;90577561
7007967;90571729
7007979;90572141
7008091;90575649
7008021;90573725
7007732;90563361
7005760;90491515
7005529;90482325
7006021;90500241
7006387;90513715
7006474;90516843
7007633;90559711
7007778;90564913
7005498;90481247
7005896;90495881
7006022;90500259
7007632;90559707
7007757;90564107
7007765;90564471
7007785;90565271
7007891;90569309
7007906;90569791
7007911;90569909
7008127;90577035
7008128;90577035
7008173;90578545
7006020;90500239
7006388;90513717
7006473;90516829
7007783;90565185
7007916;90569977
7007923;90570239
7008112;90576469
7007535;90556401
7006631;90522909
7008080;90575323
7008324;90584183
7008080;90575323
7008325;90584185
7007009;90537537
7007714;90562701
7007748;90563869
7005891;90495753
7006617;90522599
7006978;90536457
7006968;90536123
7005689;90489437
7008116;90576619
7005965;90498059
7007305;90547051
7007655;90560735
7007728;90563289
7007954;90571471
7005224;90472303
7005758;90491447
7005809;90493045
7005946;90497647
7005654;90487991
7005653;90487989
7006731;90526399
7006816;90530065
7007067;90539343
7007451;90552311
7006835;90530905
7006843;90531019
7007893;90569387
7008251;90581287
7006835;90530905
7006843;90531019
7007893;90569387
7008206;90579963
7005630;90487195
7005763;90491589
7005917;90496571
7007823;90566603
7004783;90458385
7004782;90458383
7007937;90570747
7007453;90552347
7007774;90564879
7005259;90473801
7005927;90497001
7007400;90550389
7008045;90574283
7005874;90495001
7006305;90510477
7006581;90520967
7006692;90525059
7006761;90527441
7007474;90553187
7007531;90556241
7007625;90559451
7007993;90572717
7005018;90465995
7007553;90557145
7005303;90475343
7006002;90499363
7004920;90463361
7005504;90481455
7005620;90486749
7005960;90497935
7006878;90532229
7007274;90545789
7007606;90558971
7007342;90548279
7005280;90474879
7006304;90510475
7006558;90519759
7007026;90538057
7007094;90540187
7007487;90553719
7007699;90562181
7008055;90574625
7005007;90465823
7006141;90504745
7007987;90572501
7004962;90464707
7005428;90478901
7006299;90510225
7005111;90468511
7005484;90480813
7005791;90492399
7006605;90522073
7007429;90551501
7005668;90488373
7006839;90530927
7007525;90555985
7006026;90500385
7006632;90523033
7006024;90500379
7006635;90523063
7004981;90465071
7005144;90469651
7006000;90499327
7006218;90507523
7007011;90537561
7005373;90477563
7006809;90529665
7006207;90507073
7006430;90515419
7006611;90522331
7006883;90532407
7007643;90560137
7007834;90567113
7007957;90571543
7006702;90525539
7007636;90559915
7007399;90550375
7007917;90570007
7005215;90471935
7005845;90493905
7005919;90496689
7006667;90524309
7006619;90522651
7006366;90512807
7007770;90564741
7007837;90567271
7008000;90572841
7004958;90464569
7005278;90474765
7005287;90475107
7005446;90479381
7005508;90481585
7007072;90539497
7006372;90512957
7006766;90527775
7007223;90544307
7004821;90460165
7004973;90464843
7005122;90468883
7006372;90512957
7006766;90527775
7007223;90544307
7006393;90513787
7007926;90570319
7004768;90457725
7007697;90562097
7008030;90573983
7006719;90525889
7004730;90456153
7007925;90570289
7006881;90532357
7004909;90462997
7004948;90464387
7005038;90466583
7006306;90510489
7006621;90522681
7007016;90537739
7007033;90538201
7008216;90580233
7007493;90554225
7006880;90532307
7004765;90457577
7004861;90461765
7007369;90549227
7007793;90565453
7004902;90462823
7005768;90491633
7008069;90574979
7005894;90495807
7004860;90461757
7004910;90463021
7004916;90463197
7004917;90463215
7004927;90463519
7004957;90464525
7005003;90465599
7005005;90465615
7005083;90467759
7005137;90469409
7005198;90471331
7005364;90477435
7005555;90483725
7005839;90493773
7007570;90557749
7006498;90517703
7005382;90477787
7006060;90501743
7006147;90505279
7006477;90516997
7007717;90562833
7007007;90537433
7006192;90506601
7006979;90536525
7006001;90499329
7006983;90536701
7006799;90529275
7006966;90536041
7007476;90553295
7005124;90468969
7007368;90549203
7007039;90538541
7007111;90540809
7008226;90580363
7005827;90493587
7005954;90497763
7005082;90467757
7005214;90471927
7005435;90479207
7006363;90512645
7008254;90581343
7005066;90467431
7005221;90472151
7005828;90493657
7005931;90497229
7006444;90515899
7008025;90573815
7008275;90582211
7005133;90469169
7005929;90497035
7007279;90545937
7006612;90522339
7005878;90495099
7006634;90523053
7005877;90495097
7007280;90545939
7007250;90545013
7006497;90517697
7005400;90478185
7006240;90508141
7006328;90511175
7006367;90512811
7006386;90513643
7006433;90515547
7004931;90463583
7005762;90491587
7007777;90564907
7005394;90478125
7006308;90510601
7006261;90508623
7006662;90524145
7005375;90477597
7004998;90465443
7006067;90501909
7006280;90509571
7005953;90497747
7006066;90501891
7007148;90542023
7007777;90564907
7005394;90478125
7006662;90524145
7005375;90477597
7004998;90465443
7005695;90489715
7004687;90453391
7004692;90453481
7004837;90460627
7004695;90453699
7004959;90464675
7005606;90486229
7005614;90486545
7005667;90488361
7005739;90490823
7006124;90503869
7006439;90515791
7006464;90516333
7007411;90550793
7007465;90552621
7007567;90557641
7008123;90576911
7006314;90510799
7006608;90522235
7006791;90529123
7006942;90534641
7008258;90581457
7006314;90510799
7006608;90522235
7005008;90465879
7005543;90482731
7005568;90484237
7005649;90487851
7005745;90490957
7006178;90506153
7006200;90506879
7004686;90453387
7004843;90460767
7005020;90465999
7005116;90468737
7005848;90494041
7005952;90497741
7006316;90510825
7006485;90517475
7006055;90501483
7006895;90532741
7006733;90526509
7006906;90533177
7007634;90559811
7005602;90486049
7004970;90464813
7006720;90525923
7008002;90572861
7006083;90502441
7007374;90549269
7007949;90571291
7007986;90572459
7008241;90580865
7005098;90468255
7005099;90468257
7005310;90475791
7005666;90488359
7006838;90530923
7005350;90476909
7006548;90519205
7007471;90553049
7005799;90492801
7005816;90493291
7006471;90516701
7005430;90478949
7006471;90516701
7005115;90468653
7005236;90472945
7005625;90486977
7005223;90472259
7005362;90477431
7005933;90497299
7006290;90510029
7006544;90519121
7006708;90525681
7006988;90536883
7005094;90468093
7007328;90547677
7006777;90528433
7005985;90498827
7007454;90552401
7008038;90574161
7004654;90447417
7004787;90458539
7004795;90458745
7005296;90475283
7005365;90477469
7005367;90477489
7005370;90477497
7005734;90490577
7005804;90492911
7005855;90494161
7006047;90501285
7005736;90490673
7007554;90557219
7005735;90490669
7005189;90471143
7007700;90562185
7004662;90452269
7004718;90455845
7004731;90456209
7004846;90460849
7004874;90462055
7004989;90465215
7006092;90502947
7007852;90567929
7007886;90569223
7007915;90569975
7008121;90576863
7008257;90581407
7006151;90505493
7006153;90505543
7006332;90511245
7006376;90513361
7006446;90516011
7006784;90528687
7007498;90554605
7007510;90555125
7007565;90557551
7007734;90563373
7006765;90527671
7005297;90475289
7005376;90477629
7008169;90578397
7008256;90581399
7006765;90527671
7005297;90475289
7005376;90477629
7008312;90583429
7004685;90453379
7006961;90535653
7007507;90555017
7007831;90567049
7006569;90520639
7005812;90493149
7006410;90514689
7008035;90574051
7008052;90574523
7008167;90578369
7006545;90519131
7005131;90469165
7005379;90477735
7005605;90486209
7006257;90508523
7005132;90469167
7005380;90477739
7005618;90486655
7006258;90508525
7005470;90480207
7004752;90456751
7004790;90458685
7005050;90466949
7004705;90455661
7004764;90457575
7007370;90549229
7007631;90559699
7008149;90577729
7008153;90577729
7004659;90451297
7005062;90467297
7006490;90517649
7006925;90533851
7007132;90541453
7007340;90548199
7007463;90552611
7008283;90582577
7006262;90508693
7007910;90569851
7006392;90513779
7006877;90532223
7007594;90558631
7006078;90502243
7007645;90560183
7004894;90462579
7004844;90460793
7005570;90484365
7005842;90493833
7007969;90571771
7004749;90456681
7005905;90496141
7006451;90516057
7004912;90463139
7004797;90459033
7004793;90458733
7005016;90465975
7005810;90493053
7006100;90503191
7006102;90503195
7007102;90540503
7005515;90481763
7005850;90494051
7006023;90500269
7006121;90503675
7006142;90504757
7006396;90513959
7006700;90525509
7006774;90528231
7006798;90529269
7006890;90532555
7007169;90542875
7005326;90476161
7005080;90467717
7007938;90570761
7006616;90522563
7008105;90576223
7006259;90508529
7006278;90509521
7008132;90577305
7008265;90581669
7008134;90577305
7007017;90537793
7006570;90520643
7008093;90575683
7005210;90471765
7005219;90472097
7006173;90506013
7005263;90473975
7006275;90509353
7006543;90519083
7007220;90544187
7007947;90571233
7005081;90467747
7006492;90517659
7005414;90478421
7005821;90493429
7005849;90494047
7005906;90496165
7006111;90503349
7004753;90456777
7005250;90473451
7004719;90455847
7004728;90456101
7004854;90461203
7007530;90556217
7007619;90559377
7005986;90498843
7006606;90522077
7006646;90523609
7005284;90475011
7007513;90555263
7006500;90517747
7005264;90473981
7008027;90573929
7004760;90457121
7004887;90462447
7005090;90467995
7007376;90549303
7004657;90450467
7006057;90501645
7007006;90537421
7008137;90577337
7008139;90577337
7005674;90488685
7005771;90491787
7006588;90521543
7005673;90488681
7005675;90488699
7005773;90491807
7006520;90518315
7005024;90466101
7007402;90550573
7007779;90564915
7008238;90580783
7007121;90541087
7006872;90532127
7006912;90533421
7007380;90549409
7007607;90559029
7005959;90497849
7006707;90525669
7005348;90476847
7005611;90486513
7005979;90498455
7006187;90506449
7004665;90452669
7004677;90452959
7004688;90453393
7004754;90456793
7004977;90464901
7005377;90477715
7005519;90481919
7005663;90488285
7006480;90517149
7006503;90517865
7006530;90518603
7006767;90527797
7006845;90531147
7007065;90539329
7004859;90461599
7005386;90477931
7005429;90478909
7005951;90497739
7005162;90470281
7005387;90477935
7005514;90481751
7006927;90533939
7007291;90546489
7007329;90547687
7004848;90460869
7008017;90573639
7005068;90467459
7005577;90484745
7007183;90543317
7008094;90575763
7004703;90455497
7004709;90455721
7004736;90456327
7004756;90456809
7004757;90456871
7004762;90457405
7004798;90459153
7004799;90459183
7004800;90459287
7004816;90459893
7004824;90460253
7004834;90460493
7004855;90461215
7004862;90461795
7004923;90463441
7004979;90464925
7005087;90467831
7005206;90471523
7005321;90476143
7005322;90476149
7005368;90477493
7006053;90501421
7005323;90476151
7005463;90479929
7006052;90501419
7006086;90502629
7006135;90504445
7007334;90547995
7007539;90556503
7008133;90577317
7005339;90476753
7007538;90556501
7008134;90577323
7005363;90477433
7008054;90574595
7008135;90577325
7008135;90577317
7005339;90476753
7007538;90556501
7008136;90577323
7005363;90477433
7008054;90574595
7008137;90577325
7008222;90580295
7005338;90476751
7005369;90477495
7005410;90478391
7006049;90501411
7006134;90504441
7006380;90513449
7005324;90476155
7005337;90476749
7005342;90476787
7005411;90478401
7006054;90501427
7006137;90504555
7006385;90513585
7005341;90476785
7007703;90562195
7008032;90574031
7008033;90574033
7007160;90542385
7008004;90572919
7007059;90539097
7007060;90539099
7006005;90499417
7006004;90499413
7006340;90511559
7007832;90567055
7005523;90482189
7006805;90529473
7006973;90536277
7004868;90461937
7005028;90466201
7006322;90511117
7006904;90533133
7006360;90512553
7007101;90540487
7007157;90542329
7007244;90544977
7007310;90547269
7007545;90556705
7007795;90565557
7008073;90575073
7007846;90567819
7007849;90567867
7005557;90483809
7008043;90574237
7004745;90456491
7008284;90582611
7004670;90452849
7004667;90452791
7004673;90452917
7004676;90452945
7004675;90452933
7004671;90452869
7004684;90453369
7005360;90477185
7005542;90482711
7007164;90542749
7007593;90558541
7008126;90576969
7008127;90576969
7004780;90458261
7004852;90461119
7004987;90465183
7007590;90558473
7007712;90562649
7008224;90580333
7005231;90472559
7005999;90499209
7006320;90511097
7006652;90523819
7004738;90456343
7007044;90538809
7008118;90576637
7008119;90576639
7004773;90457849
7004746;90456607
7004822;90460187
7005030;90466237
7006625;90522801
7005647;90487763
7004698;90453779
7005315;90476019
7006033;90500729
7006138;90504587
7006358;90512473
7008063;90574781
7007163;90542721
7004971;90464829
7007613;90559135
7005782;90492025
7004742;90456407
7004767;90457723
7004813;90459799
7004941;90464163
7005168;90470505
7005283;90474945
7004830;90460343
7006206;90507049
7006931;90534089
7007671;90561261
7007687;90561875
7007781;90565101
7004696;90453713
7004717;90455843
7004741;90456393
7004775;90457965
7004864;90461839
7005049;90466821
7005140;90469465
7005178;90470887
7005191;90471221
7005434;90479167
7005818;90493297
7005911;90496393
7006587;90521527
7006678;90524705
7006712;90525705
7006950;90535205
7004700;90455055
7005548;90482895
7006249;90508359
7006436;90515733
7005267;90474153
7005778;90491951
7004786;90458515
7006417;90515061
7007899;90569593
7008070;90575027
7006219;90507545
7007349;90548519
7008278;90582409
7004867;90461909
7007005;90537361
7007522;90555803
7006154;90505549
7006636;90523155
7005794;90492533
7007804;90565943
7006472;90516761
7007024;90537939
7007536;90556467
7007662;90560929
7007684;90561787
7005786;90492147
7007047;90538929
7007092;90540125
7007304;90547035
7008117;90576621
7006716;90525799
7007180;90543269
7007497;90554517
7007908;90569817
7005136;90469311
7005413;90478419
7006270;90509043
7006423;90515231
7006723;90526243
7007583;90558313
7004950;90464441
7005873;90494919
7006246;90508267
7006324;90511149
7005431;90478973
7005936;90497399
7005161;90470261
7006194;90506695
7006347;90512095
7006378;90513393
7006395;90513843
7007332;90547867
7005837;90493765
7006476;90516993
7006738;90526599
7006036;90500845
7006369;90512843
7006404;90514321
7006997;90537083
7005004;90465611
7004889;90462457
7006051;90501417
7006056;90501629
7006062;90501775
7006103;90503205
7006131;90504255
7005822;90493431
7006455;90516183
7006487;90517483
7006654;90523883
7005636;90487321
7006227;90507943
7007501;90554771
7004907;90462989
7005035;90466509
7005079;90467701
7005976;90498375
7006007;90499443
7007299;90546775
7008057;90574639
7005097;90468225
7005202;90471471
7005679;90488879
7006242;90508177
7006576;90520817
7006613;90522373
7006345;90512067
7008086;90575423
7005213;90471819
7005779;90491959
7006371;90512909
7006389;90513735
7004849;90460925
7005273;90474629
7005895;90495831
7006295;90510125
7005153;90469891
7005330;90476379
7005353;90476999
7005417;90478585
7005505;90481499
7005506;90481503
7005560;90483845
7005587;90484953
7005723;90490369
7005776;90491913
7005796;90492703
7005851;90494077
7005864;90494399
7006144;90505041
7007050;90538955
7007439;90551839
7007520;90555713
7007546;90556913
7007555;90557311
7007562;90557513
7007599;90558803
7007802;90565897
7007858;90568199
7007920;90570167
7008088;90575451
7008106;90576265
7007844;90567789
7004832;90460389
7004820;90460163
7004825;90460273
7004972;90464839
7006829;90530551
7005274;90474651
7005643;90487645
7008264;90581627
7005071;90467587
7005158;90470069
7006236;90508101
7006897;90532807
7007519;90555677
7007720;90562921
7005318;90476095
7006744;90526807
7007672;90561329
7005466;90480135
7005536;90482487
7005017;90465993
7005112;90468515
7005317;90476081
7006976;90536419
7007193;90543561
7005209;90471743
7006080;90502301
7006233;90508079
7004850;90460941
7004858;90461573
7004866;90461885
7004880;90462127
7004898;90462777
7005042;90466731
7005421;90478665
7005495;90481185
7007798;90565729
7004891;90462501
7005672;90488643
7005603;90486127
7006442;90515861
7005019;90465997
7005838;90493769
7005840;90493783
7007023;90537913
7005328;90476199
7006075;90502143
7006511;90518069
7006003;90499409
7006507;90518005
7006589;90521545
7006641;90523407
7006691;90525033
7006972;90536253
7007068;90539349
7007256;90545143
7007550;90557073
7007602;90558859
7007649;90560365
7007722;90562985
7007724;90563027
7008193;90579493
7005021;90466009
7007997;90572817
7007639;90560007
7005550;90482917
7005358;90477169
7005423;90478723
7005798;90492769
7006298;90510197
7006370;90512897
7006506;90517959
7006594;90521687
7006663;90524151
7004997;90465421
7005260;90473857
7005880;90495115
7007095;90540221
7007459;90552585
7007574;90558055
7007962;90571621
7006542;90519045
7006919;90533705
7007609;90559061
7005710;90490133
7006940;90534475
7007730;90563311
7007964;90571673
7007796;90565635
7005182;90471041
7006592;90521657
7007184;90543333
7006959;90535601
7005089;90467949
7005240;90473059
7005694;90489621
7005963;90498037
7008165;90578133
7008187;90579151
7007796;90565635
7005182;90471041
7006592;90521657
7006959;90535601
7005659;90488231
7005747;90491019
7006265;90508811
7005696;90489787
7007035;90538381
7005252;90473561
7005595;90485287
7004943;90464211
7005863;90494389
7007322;90547533
7005502;90481365
7007272;90545735
7005150;90469803
7005227;90472451
7005245;90473221
7005262;90473933
7005269;90474245
7005285;90475081
7005312;90475809
7005354;90477083
7005596;90485417
7005731;90490493
7005085;90467809
7005332;90476499
7006559;90519777
7005048;90466819
7005588;90484973
7005138;90469417
7005141;90469471
7005149;90469793
7005271;90474409
7005361;90477339
7005725;90490393
7005815;90493243
7005211;90471767
7005292;90475237
7006866;90532023
7006916;90533613
7006926;90533863
7005991;90499103
7005151;90469879
7005857;90494211
7006729;90526307
7006277;90509519
7005243;90473157
7007924;90570253
7005173;90470757
7005179;90470933
7005424;90478777
7005512;90481681
7005691;90489551
7005950;90497719
7006029;90500581
7006323;90511137
7006429;90515411
7007601;90558841
7007604;90558959
7008282;90582555
7005173;90470757
7005179;90470933
7008280;90582501
7007156;90542301
7005974;90498371
7006208;90507093
7005599;90485735
7005635;90487283
7005319;90476113
7005346;90476825
7005452;90479673
7005455;90479809
7005456;90479811
7007087;90540057
7005726;90490407
7007255;90545119
7006214;90507419
7006204;90506955
7005331;90476407
7005501;90481287
7005257;90473735
7006164;90505895
7006237;90508111
7006276;90509355
7005627;90486997
7005769;90491721
7005426;90478853
7005496;90481189
7005626;90486989
7006574;90520755
7005398;90478179
7006848;90531185
7005272;90474549
7008252;90581307
7005915;90496563
7006281;90509583
7007994;90572739
7007999;90572823
7007968;90571749
7005970;90498207
7005706;90490061
7006457;90516251
7005567;90484113
7006027;90500491
7006956;90535557
7007521;90555801
7007597;90558781
7005441;90479325
7005444;90479351
7005454;90479755
7005464;90480005
7005476;90480361
7005478;90480387
7005479;90480403
7005480;90480441
7005481;90480487
7005493;90481037
7005525;90482199
7007120;90540965
7007330;90547733
7006783;90528673
7006921;90533741
7005447;90479425
7006174;90506017
7007089;90540063
7005404;90478237
7005436;90479231
7005439;90479269
7005406;90478247
7005407;90478249
7005405;90478241
7005438;90479255
7005403;90478227
7005781;90492003
7006957;90535565
7005766;90491611
7005775;90491865
7005790;90492313
7005940;90497529
7006597;90521839
7006661;90524109
7006679;90524741
7006929;90534001
7005670;90488439
7005526;90482229
7005551;90483589
7005801;90492835
7007031;90538109
7006253;90508451
7006649;90523683
7005559;90483829
7005612;90486517
7005530;90482327
7005541;90482661
7005593;90485259
7005594;90485271
7005624;90486957
7005645;90487715
7005681;90489089
7005817;90493293
7005533;90482377
7007508;90555057
7005507;90481561
7005823;90493463
7005490;90480975
7005491;90480977
7005492;90480991
7005547;90482893
7005621;90486771
7005858;90494251
7006012;90499769
7006756;90527261
7006268;90508927
7007508;90555057
7005507;90481561
7005823;90493463
7005858;90494251
7006012;90499769
7006756;90527261
7005658;90488161
7007213;90543985
7005729;90490467
7006695;90525111
7005886;90495523
7007013;90537611
7007086;90539983
7005616;90486607
7005680;90488993
7005770;90491783
7005834;90493743
7005966;90498097
7006867;90532027
7006554;90519501
7006730;90526369
7004893;90462563
7006938;90534391
7006947;90535063
7007298;90546773
7007309;90547259
7005892;90495771
7006657;90523967
7006479;90517005
7006517;90518245
7007512;90555221
7007576;90558085
7005169;90470621
7005677;90488725
7007723;90563025
7006626;90522805
7006624;90522797
7005610;90486477
7005652;90487971
7005676;90488721
7006990;90536921
7006336;90511343
7006428;90515341
7007254;90545113
7005488;90480943
7005678;90488737
7005619;90486715
7006157;90505571
7006167;90505937
7006326;90511167
7006292;90510051
7007518;90555671
7005730;90490471
7008262;90581583
7005656;90488037
7005764;90491599
7005797;90492705
7006155;90505559
7006166;90505929
7006327;90511171
7006381;90513503
7007284;90546195
7007116;90540901
7007358;90548919
7007404;90550599
7005715;90490259
7005853;90494101
7005897;90495909
7005924;90496821
7006076;90502179
7006210;90507173
7007427;90551441
7005899;90495933
7006317;90510943
7006321;90511101
7005720;90490319
7006703;90525541
7006675;90524637
7007133;90541473
7006116;90503571
7006792;90529145
7006499;90517717
7006939;90534397
7006989;90536897
7006116;90503571
7006792;90529145
7006073;90501995
7007982;90572339
7007591;90558491
7006251;90508395
7006301;90510347
7006330;90511237
7006948;90535075
7007616;90559327
7005922;90496727
7007053;90538969
7008246;90581105
7008248;90581137
7005922;90496727
7007053;90538969
7008315;90583593
7005910;90496361
7005920;90496699
7005921;90496701
7005947;90497649
7005948;90497661
7005949;90497683
7006241;90508175
7005972;90498299
7006008;90499539
7006082;90502383
7006119;90503633
7007219;90544145
7007260;90545191
7007295;90546537
7007351;90548547
7007847;90567841
7005904;90496105
7005909;90496303
7006156;90505569
7006165;90505911
7006325;90511161
7006382;90513509
7005908;90496285
7005939;90497527
7006034;90500767
7006035;90500803
7006171;90505957
7006209;90507133
7006329;90511185
7006384;90513561
7005916;90496567
7006858;90531717
7006263;90508745
7006523;90518393
7006704;90525607
7006873;90532153
7006096;90503071
7006235;90508089
7006551;90519385
7006112;90503417
7006772;90528099
7006894;90532725
7007207;90543801
7007356;90548745
7007443;90552033
7006951;90535261
7007273;90545755
7006223;90507633
7006315;90510803
7007656;90560773
7006448;90516043
7006567;90520543
7006954;90535497
7007113;90540821
7007313;90547339
7008185;90579029
7006673;90524603
7006674;90524629
7006793;90529159
7006802;90529391
7007277;90545821
7007766;90564527
7007945;90571151
7006967;90536101
7005930;90497051
7005289;90475115
7005903;90496019
7005108;90468477
7005013;90465951
7008266;90581775
7006140;90504667
7006740;90526617
7005471;90480229
7005984;90498741
7006599;90521883
7006642;90523443
7006701;90525525
7006725;90526269
7006780;90528525
7004890;90462459
