+0000000000064987                  022015103020151126000000002015120200000000201601182016011800000000
+0000000000065196                  022015103020151126000000002015120200000000201601182016011800000000
+0000000000065342                  022016022320160224000000002016022400000000000000002016030900000000
+0000000000065921                  022015050720150526201509222015071500000000000000002015051100000000
+0000000000067874                  022015111320160202000000002016021200000000201602192016012100000000
+0000000000077919                  022015100720151009201512092015111120160411000000002015120300000000
+0000000000077973                  022015111320160202000000002016021200000000201602192016012100000000
+0000000000082431                  022015112320151127201602242015113020160304000000002016012800000000
+0000000000084946                  022015011920150123000000002015020500000000201503032015031600000000
+0000000000085453                  022015112320151127201602242015113020160304000000002016012800000000
+0000000000085991                  022015112320151127201602242015113020160304000000002016012800000000
+0000000000092448                  022016012520160212000000002016022400000000000000000000000000000000
+0000000000092654                  022016012520160212000000002016022400000000000000000000000000000000
+0000000000094422                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000094692                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000097882                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000098436                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000099192                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000099640                  022015100820151019000000002015103000000000201511172015101600000000
+0000000000100973                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000101063                  022015070820150717000000002015072000000000201507300000000000000000
+0000000000103514                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000110166                  022016022320160224000000002016022400000000201603092016030900000000
+0000000000114360                  022015102220151027201511192015102800000000000000002015110200000000
+0000000000115162                  022015100820151019000000002015103000000000201511172015101600000000
+0000000000115164                  022015100820151019000000002015103000000000201511172015101600000000
+0000000000115496                  022016010420160112000000002016011300000000000000000000000000000000
+0000000000118655                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000119088                  022015070820150717000000002015072000000000201507300000000000000000
+0000000000119611                  022015070820150717000000002015072000000000201507300000000000000000
+0000000000119618                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000119682                  022015070820150717000000002015072000000000201507300000000000000000
+0000000000124269                  022016032200000000000000000000000000000000000000000000000000000000
+0000000000134900                  022015110320151112000000002015112400000000201512032015111000000000
+0000000000136228                  022015050720150526000000002015071500000000000000002015051100000000
+0000000000141670                  022015061620151027000000000000000000000000000000000000000000000000
+0000000000142397                  022015021520160302000000002016030200000000000000000000000000000000
+0000000000143200                  022016031720160318000000002016032100000000000000000000000000000000
+0000000000144715                  022015102820151104201601042015110500000000000000002015111800000000
+0000000000147157                  022015062420150707000000002015070820150805201508212015071600000000
+0000000000147248                  022015100520151014000000002015101500000000201510212015102200000000
+0000000000147566                  022015100520151014000000002015101500000000201510212015102200000000
+0000000000151493                  022015092320150930201511192015100100000000000000002015102800000000
+0000000000157092                  022016012220160127000000002016012900000000000000000000000000000000
+0000000000159931                  022015072220150723000000002015072800000000201508140000000000000000
+0000000000160134                  022015080520150810000000002015081200000000201511110000000000000000
+0000000000161161                  022015120320151216201603312015122100000000000000002016030100000000
+0000000000162534                  022015102320151030000000002015110400000000000000000000000000000000
+0000000000166381                  022015100720151009201512092015111120160411000000002015120300000000
+0000000000167628                  022015100720151009201512092015111120160411000000002015120300000000
+0000000000170568                  022015120120151021000000002015103000000000201601130000000000000000
+0000000000170841                  022015091620151002000000002015100200000000201510192015093000000000
+0000000000171758                  022015100420151014201511102015101500000000201603082015110400000000
+0000000000185190                  022016021620160302000000002016030300000000000000000000000000000000
+0000000000193155                  022015061720150619000000002015062600000000201507162015061700000000
+0000000000201893                  022015011920150213000000002015050520150528201505282015021000000000
+0000000000201958                  022015070920150716000000002015071700000000201507310000000000000000
+0000000000201993                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000202056                  022015021220150219000000002015040120150401201504102015021200000000
+0000000000202119                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000202145                  022015022820150316000000002015031700000000201506090000000000000000
+0000000000202231                  022015022320150224000000002015022420150303201503032015022300000000
+0000000000202279                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000202416                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000202418                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000202502                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000202767                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000202770                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000202771                  022015050320150520000000002015050800000000201509032015032500000000
+0000000000202802                  022015070120150701000000002015071500000000201508032015090700000000
+0000000000202808                  022015010820150123201511052015021600000000201511262015011600000000
+0000000000203106                  022015050300000000000000000000000000000000201505280000000000000000
+0000000000203170                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000203286                  022015041320150415000000002015042200000000201505062015052520150512
+0000000000203438                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203453                  022015032320150602000000002015060220150618201506182015060100000000
+0000000000203471                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000203474                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000203623                  022015071420150720000000002015072100000000201508062015091700000000
+0000000000203811                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203831                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204033                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204075                  022015020420150219000000002015032420150416201504162015021700000000
+0000000000204195                  022015032320150602000000002015060220150618201506182015060100000000
+0000000000204204                  022015070220150721000000002015072320150826201508262015071300000000
+0000000000204239                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204269                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204513                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000204536                  022015062420150626000000002015070200000000201509172015091700000000
+0000000000204605                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000890353                  022015091620151002000000002015100200000000201510192015093000000000
+0000000000933862                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000937430                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000937474                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000938249                  022015070120150701000000002015070100000000201508032015090700000000
+0000000000938334                  022015020320150219000000002015050500000000201505262015021700000000
+0000000000939006                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000939417                  022015021220150219000000002015040120150413201504132015021200000000
+0000000000939424                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000943394                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000943818                  022015053120150612000000002015071300000000201507212015060100000000
+0000000000944632                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000945221                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000945240                  022015070820150624000000002015070620150714201507142015061600000000
+0000000000945367                  022015021220150219000000002015040120150413201504132015021200000000
+0000000000948195                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000948227                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000948244                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000948358                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000951997                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952069                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952089                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952104                  022015040700000000000000002015050600000000201505220000000000000000
+0000000005876249                  022015020220150210000000002015030600000000201503162015040600000000
+0000000005878551                  022015070920150715201602262015071720160304000000002016022400000000
+0000000006125522                  022011031820110405000000002011040500000000201105022011083100000000
+0000000006125530                  022011050320110613000000002011092600000000201110212011121300000000
+0000000006125540                  022012020620120209000000002012050400000000201205102012053100000000
+0000000006125554                  022012051020120529000000002012100100000000201210152013011700000000
+0000000006125559                  022009030220090302000000002009030200000000200903020000000000000000
+0000000006125569                  022009040620090406000000002009040600000000200904060000000000000000
+0000000006125588                  022009062420090624000000002009062400000000200906242009062400000000
+0000000006125595                  020000000000000000000000000000000000000000201106010000000000000000
+0000000006125596                  022009090120090901000000002009090100000000200909010000000000000000
+0000000006125645                  022010011120100111000000002010011100000000201001110000000000000000
+0000000006125654                  022010012120100121000000002010012100000000201001210000000000000000
+0000000006125666                  020000000020120620000000002012062500000000201207122012071200000000
+0000000006125699                  020000000020101125000000002010102900000000201012162010121620101216
+0000000006125744                  020000000000000000000000000000000000000000201201162012042600000000
+0000000006125808                  022011110220111125000000002011110200000000201201102011121420120110
+0000000006125857                  022009100820091014000000002010042600000000201308162013120200000000
+0000000006125931                  022012092720121022000000002012113000000000201212132013012920121213
+0000000006125940                  022013050620130620000000002013062100000000201310252014021020140211
+0000000006125946                  022013041120130507000000002013061400000000201306182013090900000000
+0000000006126013                  020000000000000000000000000000000000000000201212102013020700000000
+0000000006126020                  020000000000000000000000000000000000000000201212112013020700000000
+0000000006126034                  020000000020110217000000002011021700000000201102172011021700000000
+0000000006126048                  022012122920130111000000002013041700000000201304252013052400000000
+0000000006126056                  022012122920130111000000002012122900000000201304252013052400000000
+0000000006126143                  020000000000000000000000000000000000000000200909092009090900000000
+0000000006126144                  020000000000000000000000000000000000000000200909092009090900000000
+0000000006126183                  022011120520111207000000002011121400000000201201032012022800000000
+0000000006126203                  022010102720101108000000002011012800000000201102152011032200000000
+0000000006126204                  022010120920101230000000002011012400000000201102012011031100000000
+0000000006126219                  022011020120110201000000002011020100000000201102012011020100000000
+0000000006126231                  022011052720110527000000002011052700000000201105272011052700000000
+0000000006126270                  022009062420090624000000002009062400000000200906242009062400000000
+0000000006126318                  022011082420110824000000002011082400000000201108240000000000000000
+0000000006126358                  022011121320111227000000002011121300000000201112282011122820111228
+0000000006126370                  022011110400000000000000002011110700000000201207062012110500000000
+0000000006126372                  022012021520120305000000002012051800000000201205282012083100000000
+0000000006126379                  022002122700000000000000000000000000000000200808132008081300000000
+0000000006126412                  020000000000000000000000000000000000000000201011242010122000000000
+0000000006126429                  022010052020100520000000002010052000000000201005200000000000000000
+0000000006126430                  022010052020100520000000002010052000000000201005200000000000000000
+0000000006126449                  022010090220100902000000002010090200000000201009020000000000000000
+0000000006126450                  022010090220100902000000002010090200000000201009020000000000000000
+0000000006126453                  022010102120101021000000002010102100000000201010210000000000000000
+0000000006126454                  022009020520090205000000002009020500000000200902050000000000000000
+0000000006126467                  022010053120100531000000002010053100000000201005312010053100000000
+0000000006126504                  022011041920110419000000002011041900000000201301312013013100000000
+0000000006126514                  022009062420090624000000002009062400000000200906242009062400000000
+0000000006126550                  022011062720110627000000002011062700000000201106270000000000000000
+0000000006126557                  020000000000000000000000000000000000000000201205030000000000000000
+0000000006126563                  022011052020110520000000002011052000000000201105200000000000000000
+0000000006126564                  022011072120110721000000002011072100000000201107210000000000000000
+0000000006126699                  022012033020120423000000002012062900000000201208142012092800000000
+0000000006126706                  020000000020110804000000002011080800000000201108262011082620110826
+0000000000065316                  022015120300000000000000000000000000000000000000000000000000000000
+0000000000069878                  022015103020151126000000002015120200000000201601182016011800000000
+0000000000070303                  022015082520150826000000002015082800000000000000002015092800000000
+0000000000071735                  022015091720150921201511162015100120160125000000002015101900000000
+0000000000077857                  022015100720151009201512092015111120160411000000002015120300000000
+0000000000078378                  022015082520150826000000002015082800000000000000002015092800000000
+0000000000078641                  022015111620160202000000002016021200000000201602192016012100000000
+0000000000094309                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000094420                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000099759                  022016010420160112000000002016011300000000000000000000000000000000
+0000000000100372                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000100650                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000103499                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000104971                  022016032200000000000000000000000000000000000000000000000000000000
+0000000000112884                  022015091620150921000000002015092200000000201509280000000000000000
+0000000000114529                  022015021420150227000000002015031300000000000000002015021800000000
+0000000000114774                  022015021420150227000000002015031300000000000000002015021800000000
+0000000000117472                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000117730                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000117734                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000118099                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000118340                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000118351                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000118654                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000118826                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000118830                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000118879                  022015072220150722201509302015072420160401000000002015090700000000
+0000000000119085                  022015070820150717000000002015072000000000201507300000000000000000
+0000000000120296                  022015070820150717000000002015072000000000201507300000000000000000
+0000000000120876                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000122717                  022015061020150615000000002015062200000000201508130000000000000000
+0000000000124608                  022016021120160217201603222016022220160413000000002016022900000000
+0000000000132403                  022015100520151014000000002015101500000000201510212015102200000000
+0000000000137037                  022015122320160121000000002016012900000000000000002016011900000000
+0000000000139836                  022015110320151112000000002015112400000000201512032015111000000000
+0000000000141517                  022015122320160121000000002016012900000000000000002016011900000000
+0000000000146198                  022015112600000000000000000000000000000000000000000000000000000000
+0000000000150253                  022016032320160323000000002016033100000000000000000000000000000000
+0000000000153641                  022015110320151112000000002015112400000000201512032015111000000000
+0000000000155626                  022015050720150526000000002015071500000000000000002015051100000000
+0000000000157528                  022015121820151221000000002015122400000000201601140000000000000000
+0000000000161328                  022016020220160204000000002016020900000000000000000000000000000000
+0000000000169419                  022016010420160119000000002016011900000000000000000000000000000000
+0000000000171769                  022015080520150810000000002015081200000000201511110000000000000000
+0000000000173796                  022015062620150708000000002015071000000000201507300000000000000000
+0000000000174867                  022015082520150826000000002015082800000000000000002015092800000000
+0000000000176131                  020000000000000000000000000000000000000000201510022015100200000000
+0000000000176132                  020000000000000000000000000000000000000000201510022015100200000000
+0000000000176738                  022015022320150325201510202015041020151124201601082015031800000000
+0000000000179354                  022015120300000000000000000000000000000000000000000000000000000000
+0000000000179433                  022015102900000000000000002015102900000000201601122016011200000000
+0000000000189839                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000200513                  022015071020150728000000002015073000000000000000000000000000000000
+0000000000200796                  022015072320151002000000002015101600000000201511050000000000000000
+0000000000201641                  022015082520150826000000002015082800000000000000002015092800000000
+0000000000201826                  022015022820150316000000002015031700000000201506090000000000000000
+0000000000202030                  022015011320150211201507072015040100000000201601262015012300000000
+0000000000202079                  022015022320150224000000002015022420150303201503032015022300000000
+0000000000202148                  022015022820150316000000002015031700000000201506090000000000000000
+0000000000202171                  022015021220150219000000002015040120150401201504102015021200000000
+0000000000202493                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000202630                  022015021620150707000000002015081720150916201509162015021800000000
+0000000000202752                  022015070220150721000000002015072300000000201510130000000000000000
+0000000000202757                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000202792                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000202955                  022015052520150615000000002015061620150623201506232015061500000000
+0000000000203073                  022015030620150327000000002015041520150505201505052015030600000000
