+0000000000064146                  022015080520150810000000002015081200000000201511110000000000000000
+0000000000064336                  022015080520150810000000002015081200000000201511110000000000000000
+0000000000065198                  022015103020151126000000002015120200000000201601182016011800000000
+0000000000065482                  022015103020151126000000002015120200000000201601182016011800000000
+0000000000078380                  022015073100000000000000000000000000000000000000000000000000000000
+0000000000082130                  022015112320151127201602242015113020160304000000002016012800000000
+0000000000085071                  022015112320151127201602242015113020160304000000002016012800000000
+0000000000087653                  022015073100000000000000000000000000000000000000000000000000000000
+0000000000087962                  022015073100000000000000000000000000000000000000000000000000000000
+0000000000100536                  022015070820150717000000002015072000000000201507300000000000000000
+0000000000103423                  022015102020151026000000002015103000000000201511192015111900000000
+0000000000103782                  022015021420150227000000002015031300000000000000002015021800000000
+0000000000115118                  022015102220151027201511192015102800000000000000002015110200000000
+0000000000115975                  022015021420150227000000002015031300000000000000002015021800000000
+0000000000119083                  022015070820150717000000002015072000000000201507300000000000000000
+0000000000119938                  022015100820151019000000002015103000000000201511172015101600000000
+0000000000120718                  022015073120150826000000002015082800000000000000000000000000000000
+0000000000130850                  022015061820150703000000002015070900000000201507270000000000000000
+0000000000137563                  022015100720151009201511092015101900000000000000000000000000000000
+0000000000139640                  022015110320151112000000002015112400000000201512032015111000000000
+0000000000143759                  022015100520151014000000002015101500000000201510212015102200000000
+0000000000148676                  022015100720151009201511092015101900000000000000000000000000000000
+0000000000159487                  022015080520150810000000002015081200000000201511110000000000000000
+0000000000181840                  022016021620160302000000002016030300000000000000000000000000000000
+0000000000186863                  022015092620151009000000002015111900000000201511272015060300000000
+0000000000199627                  022015031320150331000000002015071700000000201507232015032500000000
+0000000000200324                  022015100720151009201511092015101900000000000000000000000000000000
+0000000000201732                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000201866                  022015022320150224000000002015022420150303201503032015022300000000
+0000000000201956                  022015070920150716000000002015071700000000201507310000000000000000
+0000000000201972                  022015042320150430000000002015070100000000201507152015083100000000
+0000000000201978                  022015022320150224000000002015022420150303201503032015022300000000
+0000000000202025                  022015022820150316000000002015031700000000201506090000000000000000
+0000000000202096                  022015041320150522000000002015060520150729201507292015050800000000
+0000000000202174                  022015011320150211201507072015040100000000201601262015012300000000
+0000000000202179                  022015022320150224000000002015022420150303201503032015022300000000
+0000000000202213                  022015021220150219000000002015040120150401201504102015021200000000
+0000000000202287                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000202297                  022015052100000000000000002015062200000000201507100000000000000000
+0000000000202301                  022015042320150430000000002015070100000000201507152015083100000000
+0000000000202558                  022015052220150522000000002015052200000000201505262015052600000000
+0000000000202624                  022015061820150625000000002015070720150715201507150000000000000000
+0000000000202702                  022015020420150219000000002015032420150416201504162015021700000000
+0000000000202718                  022015052520150615000000002015061620150623201506232015061500000000
+0000000000202794                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000202879                  022015020420150219000000002015032420150416201504162015021700000000
+0000000000202939                  022015022820150311000000000000000000000000201504290000000000000000
+0000000000203033                  022015052520150615000000002015061620150623201506232015061500000000
+0000000000203148                  022015070220150721000000002015072300000000201510130000000000000000
+0000000000203188                  022015020420150219000000002015032420150416201504162015021700000000
+0000000000203389                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203604                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203655                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000203773                  020000000020150608000000002015062320150720201507202015050800000000
+0000000000203801                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203839                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203857                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203872                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204008                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204141                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204165                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204248                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204363                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204405                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204459                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000935725                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000935750                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000937909                  022015082120150826000000002015082800000000201509142015091420150914
+0000000000939073                  022015072320150820000000002015082000000000201512152016030700000000
+0000000000939341                  022015070220150624000000002015070620150714201507142015061600000000
+0000000000939997                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000940923                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000942696                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000948291                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000948315                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000951964                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000951965                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000951995                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952041                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952055                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952075                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952110                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952115                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952127                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952148                  022015040700000000000000002015050600000000201505220000000000000000
+0000000005876718                  022015091720150923000000002015092400000000201510260000000000000000
+0000000006121212                  020000000000000000000000000000000000000000201103232011120700000000
+0000000006121219                  020000000000000000000000000000000000000000201104012011041500000000
+0000000006121239                  022009021220090212000000002009021200000000200902120000000000000000
+0000000006121287                  022009110920091109000000002009110900000000200911090000000000000000
+0000000006121304                  022010020220100202000000002010020200000000201002020000000000000000
+0000000006121309                  022009110320091103000000002009110300000000200911032009110300000000
+0000000006121394                  020000000000000000000000000000000000000000201201162012042600000000
+0000000006121430                  022012041320120417000000002012051400000000201210112012110500000000
+0000000006121475                  020000000000000000000000000000000000000000201204280000000000000000
+0000000006121490                  020000000020120517000000002012052200000000201206042012060400000000
+0000000006121520                  022010012620100216000000002010031800000000201004062010042900000000
+0000000006121538                  022010021120100211000000002010021100000000201002110000000000000000
+0000000006121552                  022010060720100607000000002010060700000000201006070000000000000000
+0000000006121575                  022011122320120126000000002011122300000000201205192012051900000000
+0000000006121576                  022011122320120126000000002011122300000000201205192012051900000000
+0000000006121578                  022011122320120126000000002011122300000000201205192012051900000000
+0000000006121622                  020000000000000000000000000000000000000000201306032013091900000000
+0000000006121629                  022013041120130507000000002013061400000000201306182013090900000000
+0000000006121633                  022013041120130507000000002013061400000000201306182013090900000000
+0000000006121649                  022012091700000000000000000000000000000000201212052013020700000000
+0000000006121668                  022012092600000000000000000000000000000000201211122013020700000000
+0000000006121680                  020000000000000000000000000000000000000000201211282013022500000000
+0000000006121693                  020000000000000000000000000000000000000000201212122013020700000000
+0000000006121703                  020000000000000000000000000000000000000000201212102013020700000000
+0000000006121704                  020000000000000000000000000000000000000000201212102013020700000000
+0000000006121716                  022013041020130429000000002014010700000000201401312014041200000000
+0000000006121722                  022015042000000000000000000000000000000000201504202015042000000000
+0000000006121867                  020000000000000000000000000000000000000000201011242010122000000000
+0000000006121869                  020000000000000000000000000000000000000000201006082010060800000000
+0000000006121886                  022011020920110209000000002011020900000000201102090000000000000000
+0000000006121909                  022011052720110527000000002011052700000000201105272011052700000000
+0000000006121914                  022011052720110527000000002011052700000000201105272011052700000000
+0000000006121921                  022011052720110527000000002011052700000000201105272011052700000000
+0000000006121936                  022011041920110419000000002011041900000000201104192011041900000000
+0000000006121965                  022009062420090624000000002009062400000000200906242009062400000000
+0000000006121966                  022009062420090624000000002009062400000000200906242009062400000000
+0000000006122049                  022012032020120412000000002012042600000000201205102012072000000000
+0000000006122099                  022011061020110629000000002011070400000000201107142011090100000000
+0000000006122118                  020000000000000000000000000000000000000000200909092009090900000000
+0000000006122137                  020000000000000000000000000000000000000000201011242010122000000000
+0000000006122151                  022012010220120111000000002012020700000000201204302012071700000000
+0000000006122163                  022011031820110405000000002011040500000000201105022011083100000000
+0000000006122209                  022009110920091109000000002009110900000000200911090000000000000000
+0000000006122216                  022010020220100202000000002010020200000000201002020000000000000000
+0000000006122278                  022010120120101201000000002010120100000000201012010000000000000000
+0000000006122293                  020000000000000000000000000000000000000000201012290000000000000000
+0000000006122309                  022011020120110201000000002011020100000000201102010000000000000000
+0000000006122312                  022011072120110721000000002011072100000000201107212011072100000000
+0000000006122327                  022011042820110428000000002011042800000000201104282011042800000000
+0000000006122343                  022011071220110712000000002011071200000000201107120000000000000000
+0000000006122359                  020000000000000000000000000000000000000000201106010000000000000000
+0000000006122389                  020000000000000000000000000000000000000000200904240000000000000000
+0000000006122416                  022012080220120705000000002012100300000000201210050000000000000000
+0000000006122438                  020000000020091218000000002009122400000000201001112010011120130312
+0000000006122444                  020000000020101119000000002010111900000000201102162011021620110216
+0000000006122460                  022015022400000000000000000000000000000000000000000000000000000000
+0000000006122470                  020000000020120404000000002012040400000000201204040000000000000000
+0000000006122491                  020000000000000000000000000000000000000000201202142012021400000000
+0000000006122494                  020000000000000000000000000000000000000000201204242012042400000000
+0000000006122502                  020000000000000000000000000000000000000000201201232012021000000000
+0000000006122540                  022012011620120201000000002012011600000000201202102012021000000000
+0000000006122545                  022012042720120523000000002012042700000000201206042012102400000000
+0000000006122546                  022012042720120523000000002012042700000000201206042012102400000000
+0000000006122561                  020000000020120608000000002012061200000000201206202012062020120620
+0000000006122562                  022012051020120601000000002012051000000000201207162013061200000000
+0000000006122585                  022011122320120126000000002011122300000000201205192012051900000000
+0000000006122592                  022012092720121022000000002012113000000000201212132013012920121213
+0000000006122612                  020000000000000000000000000000000000000000200506092005060900000000
+0000000006122635                  022012122920130111000000002013041700000000201304252013052400000000
+0000000006122705                  020000000000000000000000000000000000000000201011242010122000000000
+0000000006122708                  022010090920100924000000002010100500000000201010112010110400000000
+0000000006122729                  022010093020100930000000002010093000000000201009300000000000000000
+0000000006122735                  022010093020100930000000002010093000000000201009300000000000000000
+0000000006122764                  022011052720110527000000002011052700000000201105272011052700000000
+0000000006122766                  022011052720110527000000002011052700000000201105272011052700000000
+0000000006122788                  022011041920110419000000002011041900000000201104192011041900000000
+0000000006122839                  022011031420110314000000002011031400000000201103142011031400000000
+0000000006122841                  022011031420110314000000002011031400000000201103142011031400000000
+0000000006122844                  022011072120110721000000002011072100000000201107212011072100000000
+0000000006122859                  022011062720110627000000002011062700000000201106270000000000000000
+0000000006122903                  020000000000000000000000000000000000000000200906300000000000000000
+0000000006122913                  020000000000000000000000000000000000000000201106102011061000000000
+0000000006122925                  020000000000000000000000000000000000000000200901160000000000000000
+0000000006122938                  020000000020100722000000002010072400000000201110262011102620111026
+0000000006122961                  020000000020091218000000002009122400000000201001112010011120130312
+0000000006122962                  020000000020101119000000002010111900000000201102162011021620110216
+0000000006122981                  020000000020120328000000002012032900000000201204112012041120120411
+0000000006123003                  020000000000000000000000000000000000000000201202142012021400000000
+0000000006123031                  022012032020120412000000002012042600000000201205102012072000000000
+0000000006123121                  020000000000000000000000000000000000000000200001012000010100000000
+0000000006123125                  022011122320120126000000002011122300000000201205192012051900000000
+0000000006123127                  022012060120120628000000002012060100000000201207052012092800000000
+0000000006123141                  022013050620130620000000002013062100000000201310252014021020140211
+0000000006123172                  020000000000000000000000000000000000000000201306202013062000000000
+0000000006123175                  020000000000000000000000000000000000000000201212102013020700000000
+0000000006123178                  020000000000000000000000000000000000000000201212112013020700000000
+0000000006123179                  020000000000000000000000000000000000000000201212102013020700000000
+0000000006123222                  022012010920120113000000002012021000000000201202232012072600000000
+0000000006123226                  022012022220120220000000002012040200000000201204132012062000000000
+0000000006123227                  022011071220110727000000002011072900000000201110032011112100000000
+0000000006123238                  022009021220090212000000002009021200000000200902120000000000000000
+0000000006123248                  022009092820090928000000002009092800000000200909280000000000000000
+0000000006123265                  022009110920091109000000002009110900000000200911090000000000000000
+0000000006123279                  022009110320091103000000002009110300000000200911032009110300000000
+0000000006123349                  022011061720110617000000002011061700000000201106170000000000000000
+0000000006123350                  022011061720110617000000002011061700000000201106170000000000000000
+0000000000065332                  022015080520150810000000002015081200000000201511110000000000000000
+0000000000084963                  022015071320150730000000002015080600000000201508242015072100000000
+0000000000085454                  022015112320151127201602242015113020160304000000002016012800000000
+0000000000100466                  022015070820150717000000002015072000000000201507300000000000000000
+0000000000116355                  022015021420150227000000002015031300000000000000002015021800000000
+0000000000116356                  022015021420150227000000002015031300000000000000002015021800000000
+0000000000116497                  022015100820151019000000002015103000000000201511172015101600000000
+0000000000134821                  022015110320151112000000002015112400000000201512032015111000000000
+0000000000134897                  022015110320151112000000002015112400000000201512032015111000000000
+0000000000137420                  022015122320160121000000002016012900000000000000002016011900000000
+0000000000141631                  022016012020160120000000002016012600000000201602092016030100000000
+0000000000143333                  022015102320151030000000002015103000000000201511230000000000000000
+0000000000145770                  022015100800000000000000000000000000000000201511192015101300000000
+0000000000152622                  022015050720150526000000002015071500000000000000002015051100000000
+0000000000159706                  022015080520150810000000002015081200000000201511110000000000000000
+0000000000169231                  022015073100000000000000000000000000000000000000000000000000000000
+0000000000170610                  022015121720160111000000002016011500000000201601272016010400000000
+0000000000171831                  022015080520150810000000002015081200000000201511110000000000000000
+0000000000173862                  022015100720151009201511092015101900000000000000000000000000000000
+0000000000174123                  020000000000000000000000000000000000000000000000000000000000000000
+0000000000175777                  022015113020151209201601262015121000000000000000002016011100000000
+0000000000177144                  022015100720151020000000002015102600000000201511100000000000000000
+0000000000183389                  022015031600000000000000000000000000000000000000000000000000000000
+0000000000189578                  022015061720150619000000002015062600000000201507162015061700000000
+0000000000198083                  022015091620151002000000002015100200000000201510192015093000000000
+0000000000198703                  022015091620151002000000002015100200000000201510192015093000000000
+0000000000199611                  022015102900000000000000002015102900000000201512222016020800000000
+0000000000201837                  022015030320150622000000002015071300000000201509180000000000000000
+0000000000201988                  022015051820150602000000002015061720150629201506292015052800000000
+0000000000202159                  022015022320150224000000002015022420150303201503032015022300000000
+0000000000202270                  022015011920150213000000002015050520150528201505282015021000000000
+0000000000202280                  022015042720150430000000002015052020150521201505212015042700000000
+0000000000202477                  022015021220150219000000002015040120150401201504102015021200000000
+0000000000202486                  022015021220150219000000002015040120150401201504102015021200000000
+0000000000202717                  022015020420150219000000002015032420150416201504162015021700000000
+0000000000202778                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000202783                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000203031                  022015052520150615000000002015061620150623201506232015061500000000
+0000000000203168                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000203284                  022015041320150415000000002015042200000000201505062015052520150512
+0000000000203330                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000203357                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203365                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203392                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203439                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203544                  022015021620150707000000002015081720150916201509162015021800000000
+0000000000203616                  022015041320150415000000002015042200000000201505062015052520150512
+0000000000203841                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000203897                  022015072820150730000000002015073000000000201508240000000000000000
+0000000000203910                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000204079                  022015052520150615000000002015061620150623201506232015061500000000
+0000000000204128                  022015071420150720000000002015072100000000201508062015091700000000
+0000000000204198                  022015032320150602000000002015060220150618201506182015060100000000
+0000000000204317                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000204404                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204502                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204506                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204507                  022015072520150727000000002015072700000000201511242015072500000000
+0000000000204508                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000204524                  022015050320150520000000000000000000000000201509030000000000000000
+0000000000934176                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000937987                  022015070120150701000000002015071500000000201508032015090700000000
+0000000000938307                  022015070620150716000000002015071700000000201509010000000000000000
+0000000000941679                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000945522                  022015070120150701000000002015071500000000201508032015090700000000
+0000000000948260                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000948330                  022015032320150416201501212015050820150714201508032015032400000000
+0000000000952035                  022015040700000000000000002015050600000000201505220000000000000000
+0000000000952129                  022015040700000000000000002015050600000000201505220000000000000000
+0000000005876206                  022015080520150810000000002015081200000000201510280000000000000000
+0000000005876207                  022015080520150810000000002015081200000000201510280000000000000000
+0000000006121186                  022012020320120217000000002012050500000000201211092013011700000000
+0000000006121224                  022009021020090210000000002009021000000000200902100000000000000000
+0000000006121236                  022009021220090212000000002009021200000000200902120000000000000000
+0000000006121242                  022009031120090311000000002009031100000000200903110000000000000000
+0000000006121266                  022009092320090923000000002009092300000000200909230000000000000000
+0000000006121323                  020000000000000000000000002008111900000000200812200000000000000000
+0000000006121334                  020000000000000000000000000000000000000000201112212011122100000000
+0000000006121347                  020000000000000000000000000000000000000000201201242012053000000000
+0000000006121379                  022011101420111027000000002011101400000000201111082011110800000000
+0000000006121400                  022011122820120112000000002013051400000000201305162013072200000000
+0000000006121407                  020000000000000000000000000000000000000000201203092012052100000000
+0000000006121428                  022012041320120417000000002012051400000000201210112012110500000000
+0000000006121451                  020000000020120220000000002012022300000000201203062012030620120306
+0000000006121489                  020000000020120608000000002012061200000000201206202012062020120620
+0000000006121524                  022009030220090326000000002009032700000000200912092009122800000000
+0000000006121530                  022009030220090326000000002009032700000000200912092009122800000000
+0000000006121539                  022010012120100121000000002010012100000000201001210000000000000000
+0000000006121602                  022012092720121022000000002012113000000000201212132013012920121213
+0000000006121652                  022012091900000000000000000000000000000000201209192012091900000000
+0000000006121692                  020000000000000000000000000000000000000000201306212013062100000000
+0000000006121708                  020000000000000000000000000000000000000000201212102013020700000000
+0000000006121713                  020000000000000000000000000000000000000000201212112013020700000000
+0000000006121814                  020000000000000000000000000000000000000000200907022009070200000000
+0000000006121818                  020000000000000000000000000000000000000000200908212009082100000000
+0000000006121826                  020000000000000000000000000000000000000000200909112009091100000000
+0000000006121829                  020000000000000000000000000000000000000000200909112009091100000000
+0000000006121882                  022010112920101129000000002010112900000000201011290000000000000000
+0000000006121917                  022011052720110527000000002011052700000000201105272011052700000000
+0000000006121918                  022011052720110527000000002011052700000000201105272011052700000000
+0000000006121935                  022011041920110419000000002011041900000000201104192011041900000000
+0000000006121942                  022010120120101201000000002010120100000000201012010000000000000000
+0000000006121980                  022011020720110207000000002011020700000000201102070000000000000000
+0000000006121985                  022011011220110112000000002011011200000000201101120000000000000000
+0000000006122002                  022011060620110606000000002011060600000000201106062011060600000000
+0000000006122048                  022012032020120412000000002012042600000000201205102012072000000000
+0000000006122107                  022009030220090326000000002009032700000000200912092009122800000000
+0000000006122125                  020000000000000000000000000000000000000000200909112009091100000000
+0000000006122153                  022010120220101220000000002011051000000000201107122011092000000000
+0000000006122178                  022012041020120330000000002012052500000000201206012012071900000000
+0000000006122182                  022011071220110727000000002011072900000000201110032011112100000000
+0000000006122185                  022012061520120622000000002012102300000000201212192013031600000000
+0000000006122197                  020000000000000000000000000000000000000000201106010000000000000000
+0000000006122249                  022010052020100520000000002010052000000000201005200000000000000000
+0000000006122253                  022010093020100930000000002010093000000000201009300000000000000000
+0000000006122270                  022010053120100531000000002010053100000000201005312010053100000000
+0000000006122315                  022011111420111114000000002011111400000000201111140000000000000000
+0000000006122321                  022011062720110627000000002011062700000000201106270000000000000000
+0000000006122328                  022011082520110825000000002011082500000000201108250000000000000000
+0000000006122351                  020000000000000000000000000000000000000000201106010000000000000000
+0000000006122390                  020000000000000000000000000000000000000000200904240000000000000000
+0000000006122393                  020000000000000000000000000000000000000000200901160000000000000000
+0000000006122403                  020000000020100722000000002010072700000000201008162010081600000000
+0000000006122413                  020000000020100623000000002010111000000000201012272010122700000000
+0000000006122463                  022012041720120328000000002012051800000000201205162012090700000000
+0000000006122498                  022012080220120705000000002012100300000000201210050000000000000000
+0000000006122527                  022012041320120417000000002012051400000000201210112012110500000000
+0000000006122533                  022012020100000000000000000000000000000000201202022012020100000000
