0015;00000000000035060743;000000007466181;10006704;89029865
0015;00000000000035060626;000000007466182;10006702;89029863
0015;00000000000035060509;000000007466186;10006700;89029861
0015;00000000000035060491;000000007466180;10006698;89029859
0015;00000000000035060023;000000007466183;10006696;89029858
0001;00000000000035059910;000000007460215;10021141;89029856
0015;00000000000035059892;000000007466176;10006695;89029854
0015;00000000000035058746;000000007460176;10023317;89029851
0015;00000000000035058512;000000007460175;10021677;89029849
0015;00000000000035058494;000000007460172;10007274;89029847
0015;00000000000035058377;000000007460169;10007274;89029845
0015;00000000000035058260;000000007460168;10007274;89029843
0015;00000000000035058026;000000007460170;10021278;89029842
0015;00000000000035057951;000000007460166;10006867;89029840
0015;00000000000035057717;000000007460171;10021612;89029838
0015;00000000000035057600;000000007460122;10018310;89029836
0015;00000000000035057582;000000007460118;10015233;89029834
0015;00000000000035057231;000000007460121;10017188;89029832
0015;00000000000035056670;000000007460116;10024159;89029830
0015;00000000000035056553;000000007466178;10006693;89029828
0015;00000000000035056436;000000007466172;10006690;89029826
0015;00000000000035056319;000000007466171;10006689;89029824
0015;00000000000035056202;000000007466173;10006687;89029822
0015;00000000000035056184;000000007466169;10006685;89029820
0015;00000000000035056067;000000007466177;10006683;89029819
0015;00000000000035055875;000000007466159;10006680;89029816
0015;00000000000035055758;000000007466164;10006678;89029814
0015;00000000000035055524;000000007466167;10006675;89029812
0015;00000000000035055407;000000007466156;10006673;89029810
0015;00000000000035055389;000000007466165;10006671;89029808
0015;00000000000035055272;000000007466157;10006669;89029807
0015;00000000000035055155;000000007466170;10006668;89029805
0015;00000000000035055038;000000007466154;10006666;89029802
0015;00000000000035054963;000000007466162;10006664;89029801
0015;00000000000035054846;000000007466160;10006663;89029799
0015;00000000000035054729;000000007466168;10006661;89029797
0015;00000000000035054612;000000007466166;10006657;89029795
0015;00000000000035054594;000000007466163;10006655;89029793
0015;00000000000035054477;000000007466152;10006654;89029791
0015;00000000000035054360;000000007466155;10006653;89029790
0015;00000000000035054243;000000007466153;10006651;89029788
0015;00000000000035054126;000000007466150;10006649;89029786
0015;00000000000035054009;000000007466149;10006648;89029784
0015;00000000000035053934;000000007466148;10006647;89029782
0015;00000000000035053817;000000007466151;10006646;89029780
0015;00000000000035053700;000000007466158;10006643;89029779
0015;00000000000035053682;000000007466147;10006641;89029777
0015;00000000000035053565;000000007466146;10006639;89029775
0015;00000000000035053448;000000007466145;10006637;89029773
0015;00000000000035053331;000000007466161;10006635;89029771
0015;00000000000035053214;000000007466144;10006632;89029769
0015;00000000000035052905;000000007460109;10013138;89029768
0015;00000000000035052770;000000007460112;10011984;89029767
0015;00000000000035052653;000000007460110;10013210;89029765
3149;00000000000035052536;000000007460078;10024588;89029763
3149;00000000000035051741;000000007460066;10020576;89029761
0015;00000000000035050946;000000007460059;10006630;89029759
0015;00000000000035050226;000000007460058;10022984;89029757
0015;00000000000035050109;000000007460057;10011029;89029755
0015;00000000000035049375;000000007459993;10018421;89029752
0015;00000000000035049024;000000007459990;10016317;89029751
0015;00000000000035048697;000000007459980;10014347;89029749
0015;00000000000035048346;000000007459982;10017244;89029747
0015;00000000000035048229;000000007459987;10008635;89029745
3143;00000000000035048112;000000007459983;10011734;89029743
3149;00000000000035047920;000000007459955;10013375;89029741
0015;00000000000035047785;000000007459953;10021665;89029739
3149;00000000000035047434;000000000000000;10014402;89029737
0015;00000000000035047317;000000007459947;10011929;89029735
0015;00000000000035046873;000000007459944;10024684;89029733
0015;00000000000035046756;000000007459941;10024054;89029731
3143;00000000000035046270;000000007459454;10017591;89029729
0015;00000000000035046153;000000007459457;10018988;89029727
0015;00000000000035045844;000000007459449;10017007;89029726
0015;00000000000035045727;000000007459450;10027432;89029724
0015;00000000000035045610;000000007459446;10011210;89029722
0015;00000000000035045124;000000007459453;10021466;89029720
0015;00000000000035044815;000000007459407;10017296;89029718
0015;00000000000035044680;000000007459406;10019056;89029716
0015;00000000000035044563;000000007459403;10010738;89029714
0015;00000000000035044446;000000007459399;10008492;89029712
3149;00000000000035043903;000000007459396;10023151;89029710
0015;00000000000035043282;000000007459387;10027213;89029708
0015;00000000000035042856;000000007459386;10018756;89029706
3149;00000000000035042739;000000007459394;10013044;89029704
0015;00000000000035042622;000000007459352;10013410;89029702
0015;00000000000035042505;000000007459347;10026577;89029700
0015;00000000000035042487;000000007459348;10023126;89029698
0015;00000000000035040915;000000007459331;10012167;89029696
0001;00000000000035040897;000000007459334;10025621;89029694
0015;00000000000035040780;000000007459337;10007160;89029692
0015;00000000000035040429;000000007459335;10011930;89029690
3143;00000000000035039713;000000007459295;10006628;89029688
3149;00000000000035038918;000000007459273;10014994;89029687
3149;00000000000035038801;000000007459276;10016107;89029685
0001;00000000000035038783;000000007459277;10015231;89029683
0015;00000000000035038666;000000007459272;10019245;89029681
0015;00000000000035038432;000000007459265;10025459;89029679
0015;00000000000035038315;000000007459271;10009484;89029676
0015;00000000000035038297;000000007459270;10013162;89029674
3143;00000000000035038063;000000007459269;10015061;89029673
0015;00000000000035037988;000000007459264;10011160;89029670
0015;00000000000035037385;000000007456440;10010862;89029668
3149;00000000000035037151;000000007456437;10013634;89029666
0015;00000000000035036959;000000007456434;10016766;89029665
0015;00000000000035036725;000000007456435;10021009;89029663
0015;00000000000035036608;000000007456432;10022362;89029661
0015;00000000000035036239;000000007456433;10026678;89029659
3149;00000000000035036122;000000007456431;10021502;89029657
3149;00000000000035035795;000000007456430;10026812;89029656
3149;00000000000035035327;000000007456420;10023278;89029654
0015;00000000000035034766;000000007456411;10007738;89029652
0015;00000000000035034532;000000007456414;10007738;89029650
0015;00000000000035034280;000000007446802;10008081;89029648
0015;00000000000035034163;000000007446807;10008081;89029646
0015;00000000000035033854;000000007446803;10016081;89029644
0015;00000000000035033620;000000007446805;10026386;89029642
0015;00000000000035032708;000000007446799;10019280;89029640
0015;00000000000035032690;000000007446798;10021722;89029638
3149;00000000000035032573;000000007446800;10007785;89029636
0015;00000000000035031661;000000007434992;10021201;89029634
3149;00000000000035031292;000000007434990;10009231;89029632
0015;00000000000035031058;000000007434991;10017186;89029631
3143;00000000000035030749;000000007434988;10020206;89029629
0015;00000000000035030380;000000007434984;10018471;89029627
0015;00000000000035030263;000000007434985;10015053;89029625
0015;00000000000035029916;000000007434893;10019407;89029624
0015;00000000000035029898;000000007434891;10025773;89029622
0015;00000000000035029781;000000007434892;10014981;89029620
0001;00000000000035029313;000000007434887;10025868;89029618
3143;00000000000035029295;000000007434882;10019253;89029616
0015;00000000000035029061;000000007434886;10009903;89029614
0015;00000000000035028869;000000007434885;10017801;89029612
0015;00000000000035028752;000000007434880;10017801;89029610
0015;00000000000035027588;000000007434876;10011082;89029608
0015;00000000000035027354;000000007434854;10020649;89029606
0015;00000000000035027120;000000007434852;10008120;89029605
0015;00000000000035027003;000000007434844;10008122;89029603
0015;00000000000035026793;000000007434838;10011970;89029601
3149;00000000000035026676;000000007434843;10018130;89029599
0015;00000000000035026559;000000007434834;10024650;89029596
3149;00000000000035026442;000000007434850;10014085;89029594
3149;00000000000035026325;000000007434851;10016180;89029593
0015;00000000000035026208;000000007434849;10018331;89029591
0015;00000000000035026190;000000007434848;10019015;89029589
3149;00000000000035025881;000000007434836;10007147;89029587
0015;00000000000035025764;000000007434839;10019928;89029585
0015;00000000000035025530;000000007434842;10016385;89029583
0015;00000000000035025278;000000007434830;10022438;89029581
0015;00000000000035025161;000000007434829;10010761;89029579
0015;00000000000035025044;000000007434828;10013360;89029577
0015;00000000000035024969;000000007434827;10009873;89029575
0015;00000000000035024852;000000007434825;10008116;89029573
0015;00000000000035024735;000000007434824;10025782;89029571
0015;00000000000035024618;000000007434826;10014867;89029570
0015;00000000000035024483;000000007434822;10011133;89029568
0015;00000000000035024366;000000007434818;10008273;89029566
0015;00000000000035024249;000000007434815;10011133;89029564
0015;00000000000035024015;000000007459291;10025370;89029562
0015;00000000000035023940;000000007434817;10006523;89029560
0015;00000000000035023220;000000007434812;10017727;89029558
3149;00000000000035023085;000000007434811;10016571;89029556
0015;00000000000035022659;000000007434799;10017777;89029554
0015;00000000000035022173;000000007434803;10020993;89029552
0015;00000000000035021747;000000007434798;10007265;89029550
3149;00000000000035021630;000000007434792;10027471;89029548
3143;00000000000035021513;000000007434788;10006659;89029547
0015;00000000000035021495;000000007434793;10011163;89029545
0015;00000000000035021378;000000007434791;10023135;89029543
0015;00000000000035020952;000000007434783;10012015;89029541
0015;00000000000035020835;000000007434787;10007636;89029538
0015;00000000000035020466;000000007434759;10027026;89029536
0015;00000000000035020349;000000007434755;10027026;89029534
0015;00000000000035020232;000000007434757;10008104;89029532
0015;00000000000035020097;000000007434760;10012305;89029530
0015;00000000000035019984;000000007434756;10012309;89029528
0015;00000000000035019750;000000007434721;10008362;89029526
0015;00000000000035019498;000000007434718;10023910;89029524
3149;00000000000035018955;000000007434712;10011549;89029522
3143;00000000000035018604;000000007434710;10014416;89029520
0015;00000000000035018235;000000007434709;10021705;89029518
0015;00000000000035017926;000000007434652;10016175;89029516
0015;00000000000035017809;000000007434655;10016175;89029514
0015;00000000000035017674;000000007434650;10013889;89029512
3149;00000000000035017188;000000007434642;10009363;89029510
0015;00000000000035017071;000000007434644;10008055;89029509
0015;00000000000035016996;000000007434643;10008055;89029507
0015;00000000000035016762;000000007434641;10008055;89029505
0001;00000000000035016645;000000007434645;10015796;89029503
3149;00000000000035016276;000000007434353;10019286;89029501
0015;00000000000035015616;000000007434358;10006756;89029499
3143;00000000000035015130;000000007434295;10008892;89029497
0015;00000000000035011581;000000007434019;10027869;89029495
0015;00000000000035011464;000000007434023;10015257;89029493
0015;00000000000035011113;000000007434000;10012090;89029491
0015;00000000000035009953;000000007433990;10010473;89029489
0015;00000000000035009602;000000007433989;10013036;89029488
0015;00000000000035009584;000000007433984;10014161;89029486
0015;00000000000035009098;000000007433965;10007424;89029484
0015;00000000000035008789;000000007433962;10008305;89029482
0015;00000000000035008204;000000007433958;10007092;89029479
0001;00000000000035007526;000000007433882;10012273;89029477
0015;00000000000035007391;000000007433880;10022125;89029475
0015;00000000000035007157;000000007433881;10016500;89029474
0001;00000000000035006848;000000007433877;10027833;89029472
0015;00000000000035006731;000000007433865;10010577;89029470
0015;00000000000035006596;000000007433863;10010577;89029468
0015;00000000000035006479;000000007434979;10009855;89029466
0015;00000000000035006362;000000007434974;10009855;89029464
0015;00000000000035006128;000000007433859;10010656;89029462
0015;00000000000035006011;000000007433860;10013657;89029460
0015;00000000000035005702;000000007433861;10028078;89029458
0015;00000000000035005567;000000007433850;10027378;89029456
0015;00000000000035005450;000000007433853;10023575;89029454
0015;00000000000035005333;000000007433852;10020360;89029453
3149;00000000000035005198;000000007433846;10013053;89029451
3149;00000000000035004304;000000007433816;10011353;89029449
3149;00000000000035004286;000000007433815;10011353;89029447
3149;00000000000035003491;000000007433808;10017683;89029445
0015;00000000000035003374;000000007433806;10022313;89029443
0015;00000000000035003140;000000007433805;10025022;89029441
3149;00000000000035002831;000000007433799;10018950;89029439
0015;00000000000035002696;000000007433796;10013376;89029437
0015;00000000000035002111;000000007433692;10026630;89029435
0015;00000000000035002093;000000007433690;10012883;89029434
0015;00000000000035001919;000000007433691;10012883;89029432
0015;00000000000035001802;000000007433689;10024983;89029431
0015;00000000000035001784;000000007433686;10024983;89029429
0015;00000000000034999808;000000007433670;10012885;89029428
0015;00000000000034999790;000000007433668;10016285;89029426
0015;00000000000034999673;000000007433665;10023355;89029423
0015;00000000000034999439;000000007433664;10023514;89029421
0015;00000000000034998527;000000007433654;10016599;89029419
0015;00000000000034997966;000000007433646;10026441;89029417
0015;00000000000034997849;000000007433648;10009851;89029416
3149;00000000000034997597;000000007433615;10008933;89029414
0015;00000000000034996217;000000000000000;10013356;89029412
0015;00000000000034995422;000000007433199;10007256;89029410
0015;00000000000034994627;000000007433167;10022132;89029408
0015;00000000000034994510;000000007433163;10009435;89029406
3149;00000000000034994492;000000007433161;10021644;89029404
0015;00000000000034993715;000000007433157;10022136;89029402
0015;00000000000034993697;000000007433155;10020067;89029401
3149;00000000000034993112;000000007433105;10021358;89029399
0015;00000000000034993094;000000007433108;10012953;89029397
3149;00000000000034992920;000000007433106;10021358;89029395
0015;00000000000034992668;000000007433000;10010105;89029393
0015;00000000000034992434;000000007432999;10010049;89029391
0015;00000000000034992182;000000007432780;10012141;89029389
0015;00000000000034991990;000000007432779;10023812;89029387
0015;00000000000034991756;000000007432776;10007596;89029386
0015;00000000000034991639;000000007432774;10007596;89029384
0015;00000000000034991522;000000007432781;10007596;89029382
0015;00000000000034991405;000000007432782;10016989;89029380
0015;00000000000034991270;000000007432625;10025327;89029378
0015;00000000000034991153;000000007432624;10007826;89029376
0015;00000000000034990961;000000007432623;10022187;89029374
0015;00000000000034990727;000000007432775;10009328;89029373
0015;00000000000034990007;000000007432549;10024956;89029371
0015;00000000000034989876;000000007432553;10022710;89029369
0015;00000000000034987818;000000007432514;10009101;89029367
0015;00000000000034987683;000000007432506;10016639;89029365
0015;00000000000034987449;000000007432507;10024584;89029363
0015;00000000000034987332;000000007432503;10024584;89029362
3149;00000000000034987215;000000007432509;10010354;89029360
0015;00000000000034987080;000000007432504;10012655;89029358
3149;00000000000034986537;000000007432508;10019672;89029356
0015;00000000000034985976;000000007432383;10019339;89029354
3149;00000000000034985625;000000007432378;10016697;89029352
0015;00000000000034985508;000000007432393;10011405;89029350
3149;00000000000034984695;000000007432303;10025431;89031600
3143;00000000000034984344;000000007432307;10014513;89029347
0015;00000000000034984110;000000007432310;10019521;89029345
0015;00000000000034983918;000000007432300;10023101;89029343
0015;00000000000034983801;000000007432304;10016991;89029341
3149;00000000000034983783;000000007432311;10007220;89029339
0015;00000000000034983549;000000007434021;10024916;89029338
0015;00000000000034983432;000000007434018;10017925;89029336
0015;00000000000034983180;000000007432276;10021759;89029334
3149;00000000000034982988;000000007432277;10010804;89029332
0015;00000000000034982871;000000007432278;10015916;89029330
0015;00000000000034982754;000000007432246;10017945;89029328
0015;00000000000034982520;000000007432239;10016279;89029326
0015;00000000000034982403;000000007432234;10014696;89029324
0015;00000000000034982151;000000007432237;10007285;89029323
0015;00000000000034981959;000000007432244;10007285;89029321
0015;00000000000034981842;000000007432247;10026441;89029319
0001;00000000000034981590;000000007432238;10011175;89029317
0015;00000000000034981473;000000007432245;10026441;89029315
3149;00000000000034980930;000000007432228;10013335;89029313
0015;00000000000034980678;000000007432218;10014371;89029311
3149;00000000000034980444;000000007432217;10018216;89029309
0015;00000000000034980210;000000007432224;10021051;89029307
0015;00000000000034979611;000000007432220;10010593;89029306
0015;00000000000034979476;000000007432170;10027332;89029304
0015;00000000000034979359;000000007432171;10027332;89029302
3149;00000000000034979242;000000007432173;10012337;89029300
0015;00000000000034979125;000000007432162;10012578;89029298
0015;00000000000034979008;000000007432163;10012889;89029296
0015;00000000000034978681;000000007432159;10016666;89029294
3149;00000000000034978213;000000007432111;10016702;89029292
0015;00000000000034977904;000000007432094;10018708;89029290
0015;00000000000034977769;000000007432113;10018708;89029288
0015;00000000000034976857;000000007432108;10009150;89029286
0015;00000000000034976623;000000007432158;10027746;89029285
0015;00000000000034976371;000000007432109;10025389;89029283
0015;00000000000034976254;000000007432096;10013155;89029281
0015;00000000000034976137;000000007432092;10014399;89029279
0015;00000000000034975828;000000007432088;10007632;89029277
0015;00000000000034975693;000000007432079;10027737;89029275
0015;00000000000034975576;000000007432083;10026468;89029273
0015;00000000000034975108;000000007432086;10021940;89029271
0015;00000000000034975090;000000007432090;10007353;89029269
3149;00000000000034974916;000000007432082;10026429;89029267
0015;00000000000034974664;000000007432053;10021940;89029265
0015;00000000000034974178;000000007432056;10021388;89029264
3143;00000000000034974061;000000007432064;10026269;89031599
0015;00000000000034973986;000000007432058;10007285;89029260
0015;00000000000034973149;000000007432057;10014511;89029258
0015;00000000000034972606;000000007432052;10027748;89029256
0015;00000000000034972471;000000007432062;10007309;89029254
0015;00000000000034972237;000000000000000;10016928;89029252
3149;00000000000034971325;000000007431908;10024109;89029251
0015;00000000000034971073;000000007431907;10011530;89029249
0015;00000000000034970998;000000007431897;10018547;89029247
0015;00000000000034970881;000000007431899;10018547;89029245
0015;00000000000034970764;000000007431902;10023773;89029243
3143;00000000000034970530;000000007431905;10010718;89029242
0015;00000000000034970413;000000007431906;10016518;89029240
0015;00000000000034970278;000000007431903;10007417;89029238
0015;00000000000034969931;000000007431856;10020275;89029236
0015;00000000000034969814;000000007431864;10009065;89029234
0015;00000000000034969679;000000007431863;10009065;89029232
0015;00000000000034969211;000000007431857;10012867;89029230
0015;00000000000034969076;000000007431819;10012669;89029228
3143;00000000000034968884;000000007431816;10012173;89029226
0015;00000000000034968281;000000007431817;10007305;89029224
0015;00000000000034968164;000000007431818;10021326;89029222
0015;00000000000034967621;000000007431768;10014385;89029220
0015;00000000000034967504;000000007431782;10026685;89029218
3149;00000000000034966088;000000007431783;10007591;89029216
0015;00000000000034965914;000000007431667;10015277;89029214
0015;00000000000034965896;000000007431663;10018152;89029212
0015;00000000000034965779;000000007431668;10012878;89029210
0015;00000000000034965545;000000007431661;10009224;89029207
0015;00000000000034965293;000000007431647;10007882;89029205
0015;00000000000034965059;000000007431671;10025032;89029203
0015;00000000000034964867;000000007431650;10009435;89029201
0015;00000000000034964750;000000007431674;10015134;89029199
3149;00000000000034964498;000000007431603;10016209;89029198
0015;00000000000034964381;000000007431608;10009994;89029196
0015;00000000000034964030;000000007431624;10013693;89029194
0015;00000000000034963955;000000007431623;10023502;89029192
0015;00000000000034963469;000000007431614;10019558;89029190
3143;00000000000034963352;000000007431609;10026955;89029188
0001;00000000000034961528;000000007431581;10019013;89029186
0015;00000000000034961276;000000007431586;10021947;89029185
0015;00000000000034961042;000000007431602;10019195;89029183
3149;00000000000034960733;000000007431576;10023509;89029181
0015;00000000000034960364;000000007431579;10020788;89029179
0015;00000000000034960247;000000007431587;10008528;89029178
0015;00000000000034960130;000000007431583;10008528;89029175
3149;00000000000034959900;000000007424294;10024084;89029174
0015;00000000000034959414;000000007424299;10013203;89029172
0015;00000000000034959396;000000007424306;10010353;89029170
0015;00000000000034959279;000000007424308;10010353;89029168
0015;00000000000034959045;000000007424290;10023687;89029166
0015;00000000000034958016;000000007424302;10012418;89029164
0015;00000000000034957824;000000007424258;10026835;89029162
3149;00000000000034957707;000000007424275;10017454;89029160
0015;00000000000034957338;000000007424260;10009110;89029158
3149;00000000000034956912;000000007424269;10016901;89029156
0015;00000000000034956894;000000007424266;10012755;89029154
0015;00000000000034956426;000000007424255;10014734;89029152
3143;00000000000034955865;000000007424263;10016465;89029150
0015;00000000000034955631;000000007424271;10009435;89029149
0015;00000000000034955379;000000007424298;10011336;89029146
0015;00000000000034955145;000000007424195;10024092;89029144
0015;00000000000034955028;000000007424196;10014960;89029142
0015;00000000000034954953;000000007424180;10020918;89029140
0015;00000000000034954719;000000007424181;10026837;89029138
3149;00000000000034954467;000000007424179;10017596;89029136
3149;00000000000034954116;000000007424188;10015652;89029134
0015;00000000000034954098;000000007424190;10026335;89029132
3149;00000000000034953672;000000007424184;10022583;89029131
0015;00000000000034953555;000000007423838;10021884;89029129
0015;00000000000034953438;000000007423855;10025160;89029127
0015;00000000000034953321;000000007423850;10025160;89029125
0001;00000000000034953204;000000007423849;10025159;89029123
0015;00000000000034953186;000000007423846;10010021;89029121
