10940929|6857469|2458|VI|MOS|TO|016|565|49.05|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856406|2458|VI|MOS|TO|016|557|44.07|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856570|2458|VI|MOS|TO|016|568|41.57|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6855701|2458|VI|MOS|TO|016|567|41.85|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856404|2458|VI|MOS|TO|016|554|33.81|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6854870|2458|VI|MOS|TO|016|601|45.73|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6857478|2458|VI|MOS|TO|016|595|58.2|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856637|2458|VI|MOS|TO|016|589|34.64|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856412|2458|VI|MOS|TO|016|584|43.51|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6857470|2458|VI|MOS|TO|016|571|42.4|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856506|2458|VI|MOS|TO|016|581|28.55|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6855366|2458|VI|MOS|TO|016|572|42.4|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856572|2458|VI|MOS|TO|016|569|21.06|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6857472|2458|VI|MOS|TO|016|575|35.47|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6857468|2458|VI|MOS|TO|016|561|41.85|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6855373|2458|VI|MOS|TO|016|592|42.13|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856510|2458|VI|MOS|TO|016|585|89.24|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856408|2458|VI|MOS|TO|016|560|42.96|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6857080|2458|VI|MOS|TO|016|594|41.02|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6857079|2458|VI|MOS|TO|016|593|62.63|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856578|2458|VI|MOS|TO|016|579|47.11|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6855361|2458|VI|MOS|TO|016|553|40.74|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6855515|2458|VI|MOS|TO|016|602|77.88|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6854869|2458|VI|MOS|TO|016|600|42.4|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856415|2458|VI|MOS|TO|016|599|40.74|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6857081|2458|VI|MOS|TO|016|597|39.08|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6854829|2458|VI|MOS|TO|016|582|46.84|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856505|2458|VI|MOS|TO|016|580|37.97|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856576|2458|VI|MOS|TO|016|578|44.07|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6857074|2458|VI|MOS|TO|016|577|42.13|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6857073|2458|VI|MOS|TO|016|574|35.47|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6854912|2458|VI|MOS|TO|016|556|47.39|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6855288|2458|VI|MOS|TO|016|555|44.62|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940929|6856512|2458|VI|MOS|TO|016|596|42.96|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858294|2531|VI|MOS|TO|022|726|34.93|30/10/2019||||||||||||||||||||||||||||||||2|1825|21|383.25|||||G|5|15|5|6290|0
10940930|6858299|2531|VI|MOS|TO|022|762|33.70|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859102|2531|VI|MOS|TO|022|752|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860376|2531|VI|MOS|TO|022|740|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858737|2531|VI|MOS|TO|022|724|34.89|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858292|2531|VI|MOS|TO|022|722|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858736|2531|VI|MOS|TO|022|718|34.63|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858733|2531|VI|MOS|TO|022|710|34.11|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858732|2531|VI|MOS|TO|022|709|33.60|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860161|2531|VI|MOS|TO|022|729|34.89|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860160|2531|VI|MOS|TO|022|723|34.11|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858735|2531|VI|MOS|TO|022|717|36.97|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859249|2531|VI|MOS|TO|022|702|33.60|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858962|2531|VI|MOS|TO|022|701|36.71|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858388|2531|VI|MOS|TO|022|759|33.95|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859252|2531|VI|MOS|TO|022|730|34.89|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859259|2531|VI|MOS|TO|032|981|34.11|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860381|2531|VI|MOS|TO|022|763|33.83|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859254|2531|VI|MOS|TO|022|734|36.71|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860158|2531|VI|MOS|TO|022|705|33.60|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858795|2531|VI|MOS|TO|022|754|35.50|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860375|2531|VI|MOS|TO|022|739|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858731|2531|VI|MOS|TO|022|703|33.60|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859104|2531|VI|MOS|TO|022|758|33.95|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858387|2531|VI|MOS|TO|022|753|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859060|2531|VI|MOS|TO|022|715|33.86|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858794|2531|VI|MOS|TO|022|708|33.60|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860380|2531|VI|MOS|TO|022|760|33.95|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859103|2531|VI|MOS|TO|022|756|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858298|2531|VI|MOS|TO|022|749|36.71|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858293|2531|VI|MOS|TO|022|725|34.89|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860378|2531|VI|MOS|TO|022|747|34.99|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859253|2531|VI|MOS|TO|022|731|34.11|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860157|2531|VI|MOS|TO|022|704|33.60|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860374|2531|VI|MOS|TO|022|738|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858297|2531|VI|MOS|TO|022|736|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858384|2531|VI|MOS|TO|022|727|36.71|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858291|2531|VI|MOS|TO|022|714|33.86|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860159|2531|VI|MOS|TO|022|712|33.86|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859062|2531|VI|MOS|TO|022|750|36.71|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858734|2531|VI|MOS|TO|022|716|36.07|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859258|2531|VI|MOS|TO|022|761|33.70|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858386|2531|VI|MOS|TO|022|751|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860379|2531|VI|MOS|TO|022|748|34.47|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860377|2531|VI|MOS|TO|022|746|34.47|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859061|2531|VI|MOS|TO|022|721|34.89|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859063|2531|VI|MOS|TO|022|757|34.73|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859251|2531|VI|MOS|TO|022|720|34.89|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859250|2531|VI|MOS|TO|022|719|33.95|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858290|2531|VI|MOS|TO|022|713|33.86|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859256|2531|VI|MOS|TO|022|743|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860372|2531|VI|MOS|TO|022|733|34.13|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858289|2531|VI|MOS|TO|022|711|34.89|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859059|2531|VI|MOS|TO|022|706|33.60|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858739|2531|VI|MOS|TO|022|755|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859255|2531|VI|MOS|TO|022|741|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6860373|2531|VI|MOS|TO|022|737|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858738|2531|VI|MOS|TO|022|742|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858295|2531|VI|MOS|TO|022|732|34.89|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858385|2531|VI|MOS|TO|022|728|34.89|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858793|2531|VI|MOS|TO|022|707|33.60|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858963|2531|VI|MOS|TO|022|745|34.47|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6859257|2531|VI|MOS|TO|022|744|34.47|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940930|6858296|2531|VI|MOS|TO|022|735|34.21|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940931|6864712|3611|VI|MOS|B |053|363|43.52|30/10/2019||||||||||||||||||||||||||||||||1|1825|21|383.25|||||G|2|15|6|6290|0
10940931|6864710|3611|VI|MOS|B |053|354|60.17|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865274|3611|VI|MOS|B |053|353|60.98|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865314|3611|GA|MOS|B |053|382|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866042|3611|VI|MOS|B |053|377|44.90|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865320|3611|VI|MOS|B |053|372|60.42|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6863743|3611|VI|MOS|B |053|371|62.95|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865272|3611|GA|MOS|B |053|404|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865048|3611|GA|MOS|B |053|393|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866193|3611|GA|MOS|B |053|392|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6863741|3611|GA|MOS|B |053|383|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865919|3611|VI|MOS|B |053|375|44.90|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866226|3611|VI|MOS|B |053|370|68.10|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866223|3611|VI|MOS|B |053|366|64.86|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866195|3611|VI|MOS|B |053|362|53.40|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865915|3611|GA|MOS|B |053|397|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866191|3611|GA|MOS|B |053|387|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866043|3611|VI|MOS|B |053|379|48.07|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865918|3611|VI|MOS|B |053|373|72.93|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865917|3611|GA|MOS|B |053|400|7.17|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866190|3611|GA|MOS|B |053|385|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865913|3611|GA|MOS|B |053|384|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866040|3611|VI|MOS|B |053|374|58.00|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865053|3611|VI|MOS|B |053|361|54.39|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866036|3611|GA|MOS|B |053|396|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865049|3611|GA|MOS|B |053|395|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6864707|3611|GA|MOS|B |053|394|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866224|3611|VI|MOS|B |053|367|43.44|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865270|3611|GA|MOS|B |053|388|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865054|3611|VI|MOS|B |053|368|46.83|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866194|3611|VI|MOS|B |053|351|58.04|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6863744|3611|VI|MOS|B |053|378|67.11|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866041|3611|VI|MOS|B |053|376|63.91|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865273|3611|GA|MOS|B |053|408|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865050|3611|GA|MOS|B |053|407|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865047|3611|GA|MOS|B |053|386|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866225|3611|VI|MOS|B |053|369|56.42|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6863742|3611|VI|MOS|B |053|358|64.43|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865052|3611|VI|MOS|B |053|352|43.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6864709|3611|GA|MOS|B |053|405|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865914|3611|GA|MOS|B |053|391|7.17|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866035|3611|GA|MOS|B |053|381|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865319|3611|VI|MOS|B |053|360|65.36|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866039|3611|VI|MOS|B |053|359|54.39|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866221|3611|VI|MOS|B |053|355|63.74|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865316|3611|GA|MOS|B |053|403|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866034|3611|GA|MOS|B |053|380|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865317|3611|GA|MOS|B |053|406|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865315|3611|GA|MOS|B |053|398|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866038|3611|VI|MOS|B |053|356|59.77|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866037|3611|GA|MOS|B |053|401|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865916|3611|GA|MOS|B |053|399|7.17|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6865271|3611|GA|MOS|B |053|390|7.17|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6864711|3611|VI|MOS|B |053|357|46.07|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6864708|3611|GA|MOS|B |053|402|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866192|3611|GA|MOS|B |053|389|6.31|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6864713|3611|VI|MOS|B |053|365|43.44|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940931|6866222|3611|VI|MOS|B |053|364|64.77|30/10/2019||||||||||||||||||||||||||||||||||||||||G|2|15|6|6290|0
10940934|6826576|3892|OF|MOS|M |058|555|5.06|30/10/2019||||||||||||||||||||||||||||||||1|1825|21|383.25|||||G|5|15|5|6290|0
10940934|6826612|3892|OF|MOS|M |058|578|6.67|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826674|3892|OF|MOS|M |058|615|6.67|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826652|3892|OF|MOS|M |058|622|6.67|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826680|3892|OF|MOS|M |058|624|6.94|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826688|3892|OF|MOS|M |058|640|5.41|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826695|3892|OF|MOS|M |058|643|7.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826696|3892|OF|MOS|M |058|648|7.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826739|3892|OF|MOS|M |058|663|7.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826735|3892|OF|MOS|M |058|665|7.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826736|3892|OF|MOS|M |058|685|7.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826733|3892|OF|MOS|M |058|691|7.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826752|3892|OF|MOS|M |058|693|7.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826746|3892|OF|MOS|M |058|694|7.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826732|3892|OF|MOS|M |058|709|7.26|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826036|3892|TR|MOS|M |057|927|0.16|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826006|3892|TR|MOS|M |057|935|0.19|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826411|3892|GA|MOS|M |058|180|0.63|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826409|3892|GA|MOS|M |058|207|0.63|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826436|3892|GA|MOS|M |058|215|0.53|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826418|3892|GA|MOS|M |058|223|0.78|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826512|3892|GA|MOS|M |058|243|0.50|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826494|3892|GA|MOS|M |058|252|0.50|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826086|3892|GA|MOS|M |058|321|0.64|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826116|3892|GA|MOS|M |058|327|0.57|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826186|3892|GA|MOS|M |058|418|0.54|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826180|3892|GA|MOS|M |058|441|0.99|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826178|3892|GA|MOS|M |058|445|0.84|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826482|3892|OF|MOS|M |058|477|5.85|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826557|3892|OF|MOS|M |058|501|5.85|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826595|3892|OF|MOS|M |058|543|5.13|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826378|3892|GA|MOS|M |058|190|0.53|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826412|3892|GA|MOS|M |058|209|0.63|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
10940934|6826507|3892|GA|MOS|M |058|236|0.51|30/10/2019||||||||||||||||||||||||||||||||||||||||G|5|15|5|6290|0
