+0000000000000001+0000000761644901                  01             A139778                                                                                     BANCAJA HABITAT2012062800000000
+0000000000000001+0000000761644902                  01             A164800                                                                                  FIRMA 7390 ROSA Mª2013093000000000
+0000000000000001+0000000761656601                  01             A139778                                                                                     BANCAJA HABITAT2012062800000000
+0000000000000001+0000000761656602                  01             A164800                                                                                          FIRMA 74132013092400000000
+0000000000000001+0000000761668301                  01             A139778                                                                                     BANCAJA HABITAT2012062800000000
+0000000000000001+0000000761668302                  01             A164800                                                                                          FIRMA 73902013121600000000
+0000000000000001+0000000761670101                  01             A164800                                                                                          FIRMA 73902013121600000000
+0000000000000001+0000000761681801                  01             A164800                                                                                          FIRMA 73902013121600000000
+0000000000000001+0000000761693501                  01             A139778                                                                                     BANCAJA HABITAT2012062800000000
+0000000000000001+0000000761701001                  01             A164800                                                                           FIRMA 9711 J. M. HERNANDE2013121200000000
+0000000000000001+0000000761724401                  01             A139778                                                                                          FIRMA 74132013092400000000
+0000000000000001+0000000761747801                  01             A139778                                                                                     BANCAJA HABITAT2012062800000000
+0000000000000001+0000000761747802                  01             A164800                                                                           FIRMA 9711 J. M. HERNANDE2013121200000000
+0000000000000001+0000000761759501                  01             A139778                                                                                     BANCAJA HABITAT2012062800000000
+0000000000000001+0000000761759502                  01             A164800                                                                                          FIRMA 73902013121600000000
+0000000000000001+0000000761761301                  01             A139778                                                                                     BANCAJA HABITAT2012062800000000
+0000000000000001+0000000761761302                  01             A164800                                                                                  FIRMA 7390 ROSA Mª2013093000000000
+0000000000000001+0000000761773001                  01             A139778                                                                                     BANCAJA HABITAT2012062800000000
+0000000000000001+0000000761773002                  01             A139778                                                                                          FIRMA 74132013092400000000
+0000000000000001+0000000762900001                  01             A164731                                                                                  FIRMA 1739 AT. OGF2014042200000000
+0000000000000002+0000000762900001                  01             A164731                                                                            MAGNUM & PARTNERS REAL E2013040320140319
+0000000000000001+0000000765878401                  01             A158812                                                                                             BANCAJA2012082800000000
+0000000000000001+0000000765878402                  01             A133205                                                                            SERVICIOS INTEGRALES PRE2012121300000000
+0000000000000001+0000000765878403                  01             A164841                                                                                            DZ  02212013052700000000
+0000000000000001+0000000765878404                  01             A164841                                                                                       MAXIMO ALONSO2013102100000000
+0000000000000001+0000000765878405                  01             A164841                                                                                FIRMA 9117 ATT NURIA2013112100000000
+0000000000000001+0000000765891901                  01             A139778                                                                                             BANCAJA2012080600000000
+0000000000000001+0000000765891902                  01             A164800                                                                            INFOGESTION HIPOTECARIA,2013041000000000
+0000000000000001+0000000765891903                  01             A164800                                                                               FIRMA 4200 DIRECTOR/A2013122600000000
+0000000000000002+0000000765891901                  01             A164800                                                                           FINCAS VILLAMEDIANA, S.L.2012121820130410
+0000000000000001+0000000765922801                  01             A154235                                                                           BANCAJA HABITAT, S.L.  302012061800000000
+0000000000000001+0000000765922802                  01             A154235                                                                                       FORO CANARIAS2012062700000000
+0000000000000001+0000000768866101                  01             A111091                                                                                             BANCAJA2012081000000000
+0000000000000001+0000000768866102                  01             A111091                                                                                            ECONINTE2012082000000000
+0000000000000001+0000000768866103                  01             A164820                                                                                          FIRMA 71842013052400000000
+0000000000000001+0000000770126001                  01             A146201                                                                                BANCAJA HABITAT, S.L2012070400000000
+0000000000000001+0000000770126002                  01             A146201                                                                                              APYSUR2012081600000000
+0000000000000001+0000000770126003                  01             A164856                                                                                    6524 X JUAN LUIS2012112000000000
+0000000000000001+0000000770126004                  01             A146201                                                                                          FIRMA 93062013032000000000
+0000000000000001+0000000770162901                  01             A146201                                                                                BANCAJA HABITAT, S.L2012070400000000
+0000000000000001+0000000770162902                  01             A146201                                                                                              APYSUR2012081600000000
+0000000000000001+0000000770162903                  01             A164897                                                                                             DT 01862013102100000000
+0000000000000001+0000000770162904                  01             A146201                                                                               FIRMA 6183 DIRECTOR/A2013121700000000
+0000000000000002+0000000770162901                  01             A146201                                                                                          FIRMA 65242013051420131009
+0000000000000003+0000000770162901                  01             A164856                                                                                    6524 X JUAN LUIS2012112020131109
+0000000000000001+0000000770174601                  01             A146201                                                                                              APYSUR2012081600000000
+0000000000000001+0000000770174602                  01             A146201                                                                                           D.T. 01862014032000000000
+0000000000000001+0000000770174603                  01             A146201                                                                                    FIRMA 6306 GARSA2014051400000000
+0000000000000002+0000000770174601                  01             A146201                                                                                           D.T. 01862013100920131125
+0000000000000001+0000000771843101                  01             A164824                                                                                        LETRA GRIEGA2012102400000000
+0000000000000001+0000000771910901                  01             A150445                                                                                BANCAJA HABITAT, S.L2012052100000000
+0000000000000001+0000000771910902                  01             A164755                                                                                            ATT TONI2013051600000000
+0000000000000001+0000000771910903                  01             A164755                                                                            ASES.FINANCIERA E INMOBI2013051600000000
+0000000000000001+0000000771910904                  01             A164755                                                                            ASES.FINANCIERA E INMOBI2013061700000000
+0000000000000001+0000000773886201                  01             A141321                                                                                BANCAJA HABITAT, S.L2012060400000000
+0000000000000001+0000000773886202                  01             A141321                                                                                        EUROMARBELLA2012082900000000
+0000000000000001+0000000773886203                  01             A164785                                                                                          FIRMA 99962013082800000000
+0000000000000001+0000000774085901                  01             A150445                                                                               BANCAJA HABITAT, S.L.2012060700000000
+0000000000000001+0000000774085902                  01             A150445                                                                                              MAGNUM2012070300000000
+0000000000000001+0000000774085903                  01             A164794                                                                                          FIRMA 90442013091700000000
+0000000000000001+0000000775133401                  01             A146201                                                                                          FIRMA 60232013070500000000
+0000000000000001+0000000775145101                  01             A146201                                                                                     BANCAJA HABITAT2012092000000000
+0000000000000001+0000000775193701                  01             A146201                                                                                     BANCAJA HABITAT2012092000000000
+0000000000000001+0000000775224601                  01             A146201                                                                                     BANCAJA HABITAT2012092000000000
+0000000000000001+0000000775236301                  01             A146201                                                                                     BANCAJA HABITAT2012092000000000
+0000000000000001+0000000775248001                  01             A146201                                                                                     BANCAJA HABITAT2012092000000000
+0000000000000001+0000000775882501                  01             A141797                                                                                                VICA2012070900000000
+0000000000000001+0000000775882502                  01             A164833                                                                                    FIRMA 6306 GARSA2014112400000000
+0000000000000001+0000000777267701                  01             A141797                                                                                             BANCAJA2012062200000000
+0000000000000001+0000000777267702                  01             A141797                                                                                                ROAN2012070300000000
+0000000000000001+0000000777267703                  01             A164833                                                                               BOLETINES ENERGETICOS2013101000000000
+0000000000000001+0000000777267704                  01             A164833                                                                                          FIRMA 96362013111900000000
+0000000000000001+0000000777529601                  01             A160589                                                                                             BANCAJA2012081000000000
+0000000000000001+0000000777529602                  01             A164804                                                                            GESTION DE INMUEBLES ADJ2013052700000000
+0000000000000001+0000000777529603                  01             A164804                                                                             FIRMA 6094 ATT DIRECTOR2013103000000000
+0000000000000002+0000000777529601                  01             A160589                                                                            GESTION DE INMUEBLES ADJ2012121220131016
+0000000000000001+0000000777646001                  01             A141877                                                                               BANCAJA HABITAT, S.L.2012051600000000
+0000000000000001+0000000777646002                  01             A164731                                                                                          FIRMA 63172013072200000000
+0000000000000001+0000000777785801                  01             A141178                                                                                          FIRMA 22992013031400000000
+0000000000000001+0000000777853601                  01             A141178                                                                           FIRMA 2299 ATT RAFAEL MOR2014020700000000
+0000000000000001+0000000777888701                  01             A141178                                                                              FIRMA 2465 ATT ESTEBAN2013112000000000
+0000000000000001+0000000777890501                  01             A141178                                                                                      ATT DIRECTOR/A2013052100000000
+0000000000000001+0000000777907901                  01             A141178                                                                               FIRMA 2465 DIRECTOR/A2013121100000000
+0000000000000001+0000000777921401                  01             A141178                                                                                          FIRMA 10222013061100000000
+0000000000000001+0000000777933101                  01             A141178                                                                               FIRMA 2299 DIRECTOR/A2013121600000000
+0000000000000001+0000000777944801                  01             A141178                                                                           FIRMA 2299 ATT DIRECTOR/A2013112100000000
+0000000000000001+0000000777956501                  01             A141178                                                                           FIRMA 2299 ATT DIRECTOR/A2013112100000000
+0000000000000001+0000000777968201                  01             A141178                                                                              FIRMA  2299 DIRECTOR/A2013121600000000
+0000000000000001+0000000777993401                  01             A141178                                                                           FIRMA 2299 RAFAEL MORANTE2014011000000000
+0000000000000001+0000000778016401                  01             A141178                                                                           FIRMA 2299 ATT RAFAEL MOR2014020700000000
+0000000000000001+0000000778028101                  01             A141178                                                                           FIRMA 2299 RAFAEL MORANTE2013120400000000
+0000000000000001+0000000778594801                  01             A164739                                                                                 ASSISTACASA 2005 SL2013102900000000
+0000000000000001+0000000778594802                  01             A164739                                                                                   DANIEL TACERO-FVD2015033000000000
+0000000000000001+0000000778594803                  01             A164739                                                                                    FIRMA 6306 GARSA2015051300000000
+0000000000000001+0000000778625701                  01             A160589                                                                                     BANCAJA HABITAT2012071300000000
+0000000000000001+0000000778625702                  01             A164739                                                                                 OF 6335 X JUAN LUIS2012120400000000
+0000000000000001+0000000778625703                  01             A164739                                                                                       EVENTO MAGNUM2013061300000000
+0000000000000001+0000000778625704                  01             A164739                                                                                 ASSISTACASA 2005 SL2013102900000000
+0000000000000001+0000000779768601                  01             A164755                                                                            GESTIVIP GESTION DE INMU2013051700000000
+0000000000000001+0000000779768602                  01             A164755                                                                                          FIRMA 57672013080500000000
+0000000000000002+0000000779768601                  01             A160589                                                                                OFC.0099 X JUAN LUIS2012070920120813
+0000000000000001+0000000779964501                  01             A146201                                                                                     BANCAJA HABITAT2012061100000000
+0000000000000001+0000000779964502                  01             A147403                                                                                              APYSUR2013070300000000
+0000000000000001+0000000779964503                  01             A147403                                                                            CONSTRUCCIONES Y REFORMA2013072600000000
+0000000000000001+0000000779964504                  01             A154318                                                                                          FIRMA 63062014030300000000
+0000000000000002+0000000779964501                  01             A146201                                                                                 CAVERO MONTORO S.L.2012081320130319
+0000000000000003+0000000779964501                  01             A146201                                                                              GESTIMED LEVANTE, S.L.2013031920130703
+0000000000000001+0000000779976201                  01             A146201                                                                                     BANCAJA HABITAT2012061100000000
+0000000000000001+0000000779976202                  01             A146201                                                                                              APYSUR2013070300000000
+0000000000000001+0000000779976203                  01             A147403                                                                           FIRMA 6012 ATT MICHEO VAN2014020300000000
+0000000000000002+0000000779976201                  01             A146201                                                                                 CAVERO MONTORO S.L.2012081320130319
+0000000000000003+0000000779976201                  01             A146201                                                                              GESTIMED LEVANTE, S.L.2013031920130703
+0000000000000001+0000000780130101                  01             A141178                                                                           NIDHOGAR GESTION INMOBILI2013100900000000
+0000000000000001+0000000780130102                  01             A141178                                                                           FIRMA 2209 ATT DIRECTOR/A2013102900000000
+0000000000000002+0000000780130101                  01             A141178                                                                                      EVENTO CISMISA2013052020130620
+0000000000000001+0000000780190401                  01             A141178                                                                                      ATT DIRECTOR/A2013060700000000
+0000000000000001+0000000781042001                  01             A144317                                                                                     BANCAJA HABITAT2012070300000000
+0000000000000001+0000000781042002                  01             A144317                                                                                               SERVE2012112100000000
+0000000000000001+0000000781042003                  01             A164841                                                                             FIRMA PINOS XXI EN MANO2014022500000000
+0000000000000001+0000000784041401                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784041402                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784041403                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784053101                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784053102                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784053103                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784064801                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784064802                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784064803                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784076501                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784076502                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784076503                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784088201                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784088202                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784088203                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784090001                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784090002                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784090003                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784107401                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784107402                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784107403                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784119101                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784119102                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784119103                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784120901                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784120902                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784120903                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784132601                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784132602                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784132603                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784144301                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784144302                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784144303                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784156001                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784156002                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784156003                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784167701                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784167702                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784167703                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784179401                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784179402                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784179403                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784181201                  01             A141877                                                                                             URBICOM2013062500000000
+0000000000000001+0000000784181202                  01             A164804                                                                                         TODAS SAREB2014051900000000
+0000000000000001+0000000784181203                  01             A164804                                                                                      SAREB-FERROSER2014082100000000
+0000000000000001+0000000784338401                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000784338402                  01             A172625                                                                                      FIRMA MONTALVO2014102700000000
+0000000000000001+0000000784387001                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784387002                  01             A164724                                                                             FIRMA 3353 ATT SANTIAGO2014010700000000
+0000000000000001+0000000784398701                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000784398702                  01             A164724                                                                                 FIRMA 1728 MONTALVO2014052700000000
+0000000000000001+0000000784406201                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784406202                  01             A144538                                                                                          FIRMA 33532013091300000000
+0000000000000001+0000000784429601                  01             A144538                                                                                          FIRMA 33532013091200000000
+0000000000000001+0000000784431401                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000784431402                  01             A144538                                                                                      ATT DIRECTOR/A2013060700000000
+0000000000000001+0000000784454801                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000784454802                  01             A144538                                                                                          FIRMA 33532013090900000000
+0000000000000001+0000000784491701                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000784491702                  01             A164724                                                                                      FIRMA MONTALVO2014051300000000
+0000000000000001+0000000784509101                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000784509102                  01             A164724                                                                                      FIRMA MONTALVO2014101600000000
+0000000000000001+0000000784534301                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784534302                  01             A173072                                                                              FIRMA MONTALVO EN MANO2015020300000000
+0000000000000001+0000000784594601                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000784594602                  01             A164724                                                                                 FIRMA 1728 MONTALVO2014052000000000
+0000000000000001+0000000784602101                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000784602102                  01             A144538                                                                                          FIRMA 33532013052400000000
+0000000000000001+0000000784625501                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000784625502                  01             A164724                                                                              FIRMA MONTALVO EN MANO2014031800000000
+0000000000000001+0000000784637201                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000784637202                  01             A164724                                                                                      FIRMA MONTALVO2014022400000000
+0000000000000001+0000000784648901                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000784648902                  01             A164724                                                                              FIRMA MONTALVO EN MANO2014061600000000
+0000000000000001+0000000784650701                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784650702                  01             A164724                                                                                 FIRMA 1728 MONTALVO2014052600000000
+0000000000000001+0000000784697501                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000784697502                  01             A164724                                                                                    FIRMA X MONTALVO2014041000000000
+0000000000000001+0000000784705001                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784705002                  01             A164724                                                                                 FIRMA 1728 MONTALVO2014053000000000
+0000000000000001+0000000784788701                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000784788702                  01             A160397                                                                                      FIRMA MONTALVO2015052000000000
+0000000000000001+0000000784790501                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784790502                  01             A160397                                                                                      FIRMA MONTALVO2015051800000000
+0000000000000001+0000000784807901                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784807902                  01             A164724                                                                               FIRMA 3353 DIRECTOR/A2013121100000000
+0000000000000001+0000000784819601                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000784819602                  01             A164724                                                                              FIRMA MONTALVO EN MANO2014033100000000
+0000000000000001+0000000784844801                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784844802                  01             A172625                                                                              FIRMA MONTALVO EN MANO2014111700000000
+0000000000000001+0000000784856501                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000784856502                  01             A164724                                                                              FIRMA MONTALVO EN MANO2014042800000000
+0000000000000001+0000000784893401                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784893402                  01             A172625                                                                              FIRMA MONTALVO EN MANO2014090100000000
+0000000000000001+0000000784924301                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000784924302                  01             A164724                                                                                      FIRMA MONTALVO2014101600000000
+0000000000000001+0000000784961201                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000784961202                  01             A144538                                                                                          FIRMA 19362013070400000000
+0000000000000001+0000000785032801                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000785032802                  01             A160397                                                                                      FIRMA MONTALVO2015043000000000
+0000000000000001+0000000785093101                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000785093102                  01             A144538                                                                             FIRMA 3353 AT. SANTIAGO2013052900000000
+0000000000000001+0000000785100601                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000785100602                  01             A164724                                                                                      FIRMA MONTALVO2014030500000000
+0000000000000001+0000000785112301                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000785112302                  01             A173072                                                                                      FIRMA MONTALVO2015012700000000
+0000000000000001+0000000785124001                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000785124002                  01             A164724                                                                                       FIRMA EN MANO2014012100000000
+0000000000000001+0000000785135701                  01             A147782                                                                                       REALTOR ASSET2012080900000000
+0000000000000001+0000000785135702                  01             A164724                                                                              FIRMA MONTALVO EN MANO2014061600000000
+0000000000000001+0000000785147401                  01             A147782                                                                                    REALTOR ASSET,SL2012080900000000
+0000000000000001+0000000785147402                  01             A164724                                                                              FIRMA MONTALVO EN MANO2014042400000000
+0000000000000001+0000000785159101                  01             A147782                                                                                       REALTOR ASSET2012080800000000
+0000000000000001+0000000785159102                  01             A144538                                                                                          FIRMA 33052013031900000000
+0000000000000001+0000000785160901                  01             A147782                                                                                    REALTOR ASSET,SL2012080700000000
+0000000000000001+0000000785160902                  01             A164724                                                                                      FIRMA MONTALVO2014022400000000
