5924913|Alquiler|Libre|FSV|||N|
5924917|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5924933|Alquiler|Libre|FSV|||N|
5924960|Alquiler|Alquilado|FSV|N|Normal|N|N
5924963|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5924969|Alquiler|Alquilado|FSV|N|Normal|N|N
5924974|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5924984|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5924992|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925002|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925044|Alquiler|Alquilado|FSV|N|Normal|N|N
5925063|Alquiler|Alquilado|FSV|N|Normal|N|N
5925075|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925078|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925080|Alquiler|Alquilado|FSV|N|Normal|N|N
5925083|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925105|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925106|Alquiler|Alquilado|FSV|N|Normal|N|N
5925107|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925115|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925116|Alquiler|Alquilado|FSV|N|Normal|N|N
5925119|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925132|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925166|Alquiler|Alquilado|FSV|N|Normal|N|N
5925177|Alquiler|Libre|FSV|||N|
5925187|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925253|Alquiler|Libre|FSV|||N|
5925288|Alquiler|Alquilado|FSV|N|Normal|N|N
5925290|Alquiler y Venta|Alquilado|Ordinario|N|Normal|N|N
5925294|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925339|Alquiler|Alquilado|FSV|N|Normal|N|N
5925342|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925346|Alquiler y Venta|Alquilado|Ordinario|N|Normal|N|N
5925375|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925384|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925395|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925406|Alquiler y Venta|Alquilado|Ordinario|S|Normal|N|N
5925425|Alquiler y Venta|Alquilado|Ordinario|S|Normal|N|N
5925441|Alquiler|Alquilado|FSV|N|Normal|N|N
5925447|Alquiler|Alquilado|FSV|N|Normal|N|N
5925451|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925479|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925489|Alquiler|Alquilado|Ordinario|S|Normal|N|N
5925490|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925492|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925509|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925510|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925515|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925541|Alquiler|Alquilado|FSV|N|Normal|N|N
5925550|Alquiler|Alquilado|FSV|N|Normal|N|N
5925562|Alquiler y Venta|Alquilado|Ordinario|S|Normal|N|S
5925601|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925605|Alquiler y Venta|Alquilado|Ordinario|S|Normal|N|N
5925612|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925613|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925642|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925643|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925695|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925705|Alquiler|Libre|FSV|||N|
5925706|Alquiler|Alquilado|FSV|N|Normal|N|N
5925707|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925741|Alquiler|Alquilado|FSV|N|Normal|N|N
5925767|Alquiler|Alquilado|FSV|N|Normal|N|N
5925779|Alquiler y Venta|Alquilado|Ordinario|S|Normal|N|N
5925787|Alquiler y Venta|Alquilado|Ordinario|N|Normal|N|N
5925790|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925794|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925803|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925806|Alquiler y Venta|Alquilado|Ordinario|S|Normal|N|N
5925859|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925871|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925886|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925935|Alquiler|Alquilado|FSV|N|Normal|N|N
5925992|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5925995|Alquiler y Venta|Alquilado|Ordinario|S|Normal|N|N
5926011|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5926030|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5926039|Alquiler|Libre|FSV|||N|
5926045|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5926052|Alquiler|Alquilado|FSV|N|Normal|N|N
5926060|Alquiler y Venta|Alquilado|Ordinario|S|Normal|N|N
5926104|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5926134|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
5926143|Alquiler|Alquilado|Especial|N|Antiguo deudor|N|N
