|---------1------|----------2--------|---3---|---4---|---5---|---6---|---7---|---8---|---9---|--10---

+0000000000103424                    022010201526102015003010201500191120151911201500                  
+0000000000104500                    021402201527022015001303201500001802201500                        
+0000000000104640                    022206201519062015002606201500170720150000                        
+0000000000104835                    022206201519062015002606201500170720150000                        
+0000000000107153                    022806201503072015000907201500270720150000                        
+0000000000107708                    023006201508072015001007201530072015200820150000                  
+0000000000110996                    020209201500002209201500280920150000                              
+0000000000111866                    022206201519062015000000170720150000                              
+0000000000114154                    021402201527022015001303201500001802201500                        
+0000000000114360                    022010201500000000000000                                          
+0000000000114640                    020810201519102015003010201500171120151510201500                  
+0000000000114861                    020810201519102015003010201500171120151610201500                  
+0000000000115162                    020810201519102015003010201500171120151610201500                  
+0000000000115164                    020810201519102015003010201500171120151610201500                  
+0000000000115356                    022707201513112015002411201500001011201500                        
+0000000000115466                    021111201513112015001911201500000000                              
+0000000000115496                    022812201500000000000000                                          
+0000000000117171                    022909201500000000000000                                          
+0000000000118050                    022707201528072015003007201500210820150000                        
+0000000000118179                    021502201527022015001203201500180320150604201500                  
+0000000000119088                    020807201517072015002007201500300720150000                        
+0000000000119480                    022606201517072015002007201500300720150000                        
+0000000000119611                    022606201517072015002007201500300720150000                        
+0000000000119682                    022606201517072015002007201500300720150000                        
+0000000000120180                    020810201519102015003010201500171120151610201500                  
+0000000000120251                    023107201526082015002808201500000000                              
+0000000000120283                    022812201500000000000000                                          
+0000000000121650                    023107201526082015002808201500000000                              
+0000000000122400                    021806201503072015000907201500270720150000                        
+0000000000122690                    021806201503072015000907201500270720150000                        
+0000000000123568                    023107201526082015002808201500000000                              
+0000000000128257                    021806201503072015000907201500270720150000                        
+0000000000128423                    021806201503072015000907201500270720150000                        
+0000000000134715                    020311201512112015002411201500001011201500                        
+0000000000134900                    020311201512112015002411201500001011201500                        
+0000000000135203                    020311201512112015002411201500001011201500                        
+0000000000136228                    020705201526052015001507201500001105201500                        
+0000000000136428                    021010201530102015003010201500231120151810201500                  
+0000000000137970                    022711201502122015000003122015000000                              
+0000000000140782                    020311201512112015002411201500001011201500                        
+0000000000141576                    022001201620012016002601201600000000                              
+0000000000141670                    021606201527102015000000000000                                    
+0000000000144267                    020510201514102015001510201500211020152210201521102015            
+0000000000144715                    022810201504112015000511201500000000                              
+0000000000146040                    020710201509102015091120151910201500000000                        
+0000000000147157                    022406201507072015000807201500210820150000                        
+0000000000147248                    020510201514102015001510201500211020152210201521102015            
+0000000000147566                    020510201514102015001510201500211020152210201521102015            
+0000000000149223                    022001201620012016002601201600000000                              
+0000000000149732                    020311201512112015002411201500001011201500                        
+0000000000149800                    022312201521012016002901201600001901201600                        
+0000000000151493                    022209201530092015191120150110201500000000                        
+0000000000155500                    021010201530102015003010201500231120151810201500                  
+0000000000158872                    023010201500000000221220152212201500                              
+0000000000159931                    022207201523072015002807201500140820150000                        
+0000000000160134                    021007201500000000111120150000                                    
+0000000000161197                    021008201500000000000000                                          
+0000000000163433                    022010201527102015000000000000                                    
+0000000000166085                    020710201509102015091120151910201500000000                        
+0000000000166586                    020710201509102015091120151910201500000000                        
+0000000000169525                    021609201502102015000210201500191020153009201500                  
+0000000000171769                    021007201500000000111120150000                                    
+0000000000173670                    021005201526052015001706201500140920152904201500                  
+0000000000173796                    022606201508072015001007201500300720150000                        
+0000000000174867                    023107201500000000000000                                          
+0000000000176738                    022302201500201020150024112015000000                              
+0000000000179433                    023010201500000000120120161201201600                              
+0000000000187087                    021609201502102015000210201500191020153009201500                  
+0000000000188033                    021706201519062015002606201500260620151706201500                  
+0000000000188256                    021611201519112015001911201500000000                              
+0000000000195298                    021611201519112015001911201500000000                              
+0000000000197135                    022609201500000000000000                                          
+0000000000199680                    023010201526112015000212201500180120161801201600                  
+0000000000200513                    021007201528072015003007201500140820150000                        
+0000000000200796                    022307201500000000000000                                          
+0000000000201051                    021006201515062015002206201500130820150000                        
+0000000000201641                    023107201500000000000000                                          
+0000000000201735                    022704201530042015002005201521052015210520152704201500            
+0000000000201797                    022704201530042015002005201521052015210520152704201500            
+0000000000201799                    022704201530042015002005201521052015210520152704201500            
+0000000000201826                    022802201516032015001703201500090620150000                        
+0000000000201829                    020402201523012015000000230420150000                              
+0000000000201844                    020303201522062015001307201500180920150000                        
+0000000000201848                    020907201516072015001707201500310720150000                        
+0000000000201918                    021805201502062015001706201529062015290620152805201500            
+0000000000201928                    022704201530042015002005201521052015210520152704201500            
+0000000000201945                    020303201522062015001307201500180920150000                        
+0000000000201963                    022802201516032015001703201500090620150000                        
+0000000000201965                    021304201522052015000506201529072015290720150805201500            
+0000000000201967                    021304201522052015000506201529072015290720150805201500            
+0000000000202030                    021301201511022015070720150104201500002301201500                  
+0000000000202059                    021202201519022015000104201501042015100420151202201500            
+0000000000202079                    022302201524022015002402201503032015030320152302201500            
+0000000000202095                    021304201522052015000506201529072015290720150805201500            
+0000000000202129                    021902201504032015002603201520042015200420151802201500            
+0000000000202143                    022802201516032015001703201500090620150000                        
+0000000000202148                    022802201516032015001703201500090620150000                        
+0000000000202157                    022304201530042015000107201500150720153108201500                  
+0000000000202168                    021202201519022015001902201501042015100420151202201500            
+0000000000202170                    021202201519022015000104201501042015100420151202201500            
+0000000000202171                    021202201519022015000104201501042015100420151202201500            
+0000000000202182                    022302201524022015002402201503032015030320152302201500            
+0000000000202220                    021202201519022015000104201501042015100420151202201500            
+0000000000202233                    022302201524022015002402201503032015030320152302201500            
+0000000000202283                    022704201530042015002005201521052015210520152704201500            
+0000000000202284                    022704201530042015002005201521052015210520152704201500            
+0000000000202310                    021805201502062015001706201529062015290620152805201500            
+0000000000202311                    021805201502062015001706201529062015290620152805201500            
+0000000000202320                    022704201530042015002005201521052015210520152704201500            
+0000000000202328                    022704201530042015002005201521052015210520152704201500            
+0000000000202366                    021805201502062015001706201529062015290620152805201500            
+0000000000202368                    021901201513022015000505201528052015280520151002201500            
+0000000000202432                    022704201530042015002005201521052015210520152704201500            
+0000000000202475                    021202201519022015000104201501042015100420151202201500            
+0000000000202478                    021202201519022015000104201501042015100420151202201500            
+0000000000202482                    021202201519022015000104201501042015100420151202201500            
+0000000000202493                    022704201530042015002005201521052015210520152704201500            
+0000000000202495                    022704201530042015002005201521052015210520152704201500            
+0000000000202556                    020604201527042015000505201518052015180520152104201500            
+0000000000202567                    020008062015002306201520072015200720150805201500                  
+0000000000202630                    021602201507072015001708201516092015190920151802201500            
+0000000000202657                    020402201519022015002403201516042015130420151702201500            
+0000000000202710                    020402201519022015002403201516042015130420151702201500            
+0000000000202752                    020207201521072015002307201500131020150000                        
+0000000000202757                    020305201520052015000000030920150000                              
+0000000000202758                    020305201520052015000000030920150000                              
+0000000000202792                    020305201520052015000000030920150000                              
+0000000000202797                    022602201527032015000000000000                                    
+0000000000202868                    020402201519022015002403201516042015130420151702201500            
+0000000000202914                    022901201517022015000303201500080520150000                        
+0000000000202948                    020402201519022015002403201516042015130420151702201500            
+0000000000202955                    022505201515062015000000230620150000                              
+0000000000202956                    022505201515062015001906201500230620150000                        
+0000000000202957                    022505201515062015001906201500230620150000                        
+0000000000203004                    022505201515062015001906201500230620150000                        
+0000000000203010                    021805201515062015001906201500230620150000                        
+0000000000203015                    022505201515062015001906201500230620150000                        
+0000000000203073                    020603201527032015001504201505052015050520150603201500            
+0000000000203080                    020008062015002306201520072015200720150805201500                  
+0000000000203089                    020305201520052015000000030920150000                              
+0000000000161161                    020312201500000000000000                                          
+0000000000162534                    022610201500000000000000                                          
+0000000000163306                    020710201509102015091120151910201500000000                        
+0000000000164723                    022105201501062015000207201500280720153108201500                  
+0000000000166381                    020710201509102015091120151910201500000000                        
+0000000000167628                    020710201509102015091120151910201500000000                        
+0000000000167649                    020311201500000000000000                                          
+0000000000167729                    020710201509102015091120151910201500000000                        
+0000000000168402                    022105201501062015000207201500280720153108201500                  
+0000000000169888                    021007201500000000111120150000                                    
+0000000000170841                    021609201502102015000210201500191020153009201500                  
+0000000000171758                    020410201514102015101120151510201500001011201500                  
+0000000000183218                    022703201527042015000000300620150000                              
+0000000000183904                    020903201527022015260520152404201515122015000000                  
+0000000000184120                    020405201501062015000405201506072015060720150405201500            
+0000000000184363                    022509201500000000000000                                          
+0000000000187127                    021609201502102015000210201500191020153009201500                  
+0000000000187483                    021609201502102015000210201500191020153009201500                  
+0000000000189392                    021706201519062015002606201500260620151706201500                  
+0000000000193155                    021706201519062015002606201500260620151706201500                  
+0000000000195666                    021611201519112015001911201500000000                              
+0000000000198087                    021609201502102015000210201500191020153009201500                  
+0000000000201734                    022704201530042015002005201521052015210520152704201500            
+0000000000201838                    020303201522062015001307201500180920150000                        
+0000000000201893                    021901201513022015000505201528052015280520151002201500            
+0000000000201894                    020904201516042015001205201512062015120620151004201500            
+0000000000201958                    020907201516072015001707201500310720150000                        
+0000000000201993                    022704201530042015002005201521052015210520152704201500            
+0000000000202054                    022802201516032015001703201500090620150000                        
+0000000000202056                    021202201519022015000104201501042015100420151202201500            
+0000000000202089                    022802201516032015001703201500090620150000                        
+0000000000202090                    020402201523012015000000230420150000                              
+0000000000202106                    021202201519022015000104201501042015100420151202201500            
+0000000000202107                    021202201519022015000104201501042015100420151202201500            
+0000000000202119                    022704201530042015002005201521052015210520152704201500            
+0000000000202120                    022704201530042015002005201521052015210520152704201500            
+0000000000202127                    021902201504032015002603201520042015200420151802201500            
+0000000000202145                    022802201516032015001703201500090620150000                        
+0000000000202231                    022302201524022015002402201503032015030320152302201500            
+0000000000202279                    022704201530042015002005201521052015210520152704201500            
+0000000000202289                    022704201530042015002005201521052015210520152704201500            
+0000000000202302                    022304201530042015000107201500150720153108201500                  
+0000000000202416                    022704201530042015002005201521052015210520152704201500            
+0000000000202418                    022704201530042015002005201521052015210520152704201500            
+0000000000202476                    021202201519022015000104201501042015100420151202201500            
+0000000000202484                    021202201501042015000104201501042015100420151202201500            
+0000000000202496                    022704201530042015002005201521052015210520152704201500            
+0000000000202502                    022704201530042015002005201521052015210520152704201500            
+0000000000202566                    020607201508062015002306201520072015200720150805201500            
+0000000000202620                    022101201518022015000302201512032015130320152101201500            
+0000000000202671                    022505201515062015001906201500230620150000                        
+0000000000202708                    020402201519022015002403201516042015130420151702201500            
+0000000000202767                    020305201520052015000000030920150000                              
+0000000000202770                    020305201520052015000000030920150000                              
+0000000000202771                    020305201520052015000805201500030920152503201500                  
+0000000000202775                    020305201520052015000000030920150000                              
+0000000000202802                    020107201501072015001507201500030820150709201500                  
+0000000000202808                    020801201523012015051120151602201500261120151601201500            
+0000000000202831                    022704201530042015002005201521052015210520152704201500            
+0000000000202835                    022704201530042015002005201521052015210520152704201500            
+0000000000202938                    022802201511032015000000290420150000                              
+0000000000202947                    020402201519022015002403201516042015130420151702201500            
+0000000000202999                    020402201519022015002403201516042015130420151702201500            
+0000000000203011                    022505201515062015001906201500230620150000                        
+0000000000203078                    020906201516062015002707201500000000                              
+0000000000203106                    020305201500000000280520150000                                    
+0000000000203151                    020207201521072015002307201500131020150000                        
+0000000000203170                    020305201520052015000000030920150000                              
+0000000000203177                    020402201519022015002403201516042015130420151702201500            
+0000000000203178                    020402201519022015002403201516042015130420151702201500            
+0000000000203185                    020402201519022015002403201516042015130420151702201500            
+0000000000203199                    022505201515062015001906201500230620150000                        
+0000000000203203                    022505201515062015001906201500230620150000                        
+0000000000203204                    022505201515062015001906201500230620150000                        
+0000000000203228                    020607201516072015001707201500010920150000                        
+0000000000203242                    020402201519022015002403201516042015130420151702201500            
+0000000000203244                    020402201519022015002403201516042015160420151702201500            
+0000000000203258                    021602201507072015001708201516092015160920151802201500            
+0000000000203263                    021602201507072015001708201516092015190920151802201500            
+0000000000203286                    021304201515042015002204201500120520152505201512052015            
+0000000000203336                    020305201520052015000000030920150000                              
+0000000000203343                    020305201520052015000000030920150000                              
+0000000000203350                    020607201508062015002307201520072015200720150805201500            
+0000000000203376                    022507201527072015002707201500241120152507201500                  
+0000000000203098                    020305201520052015000000030920150000                              
+0000000000203131                    022205201522052015002205201500260520152605201500                  
+0000000000203133                    020906201516062015002707201500000000                              
+0000000000203134                    020008062015002306201520072015200720150805201500                  
+0000000000203159                    020305201520052015000000030920150000                              
+0000000000203161                    020305201520052015000000030920150000                              
+0000000000203180                    020402201519022015002403201516042015130420151702201500            
+0000000000203329                    020305201520052015000000030920150000                              
+0000000000203349                    020008062015002306201520072015200720150805201500                  
+0000000000203421                    022507201527072015002707201500241120152507201500                  
+0000000000203482                    020305201520052015000000030920150000                              
+0000000000203529                    021601201517022015000104201527042015270420152801201500            
+0000000000203538                    021602201507072015001708201516092015190920151802201500            
+0000000000203568                    020008062015002306201520072015200720150805201500                  
+0000000000203580                    022507201527072015002707201500241120152507201500                  
+0000000000203587                    022507201527072015002707201500241120152507201500                  
+0000000000203625                    021407201520072015002107201500060820151709201500                  
+0000000000203636                    022507201527072015002707201500241120152507201500                  
+0000000000203638                    022507201527072015002707201500241120152507201500                  
+0000000000203648                    022507201527072015002707201500241120152507201500                  
+0000000000203656                    022704201530042015002005201521052015210520152704201500            
+0000000000203658                    021902201504032015002603201520042015200420151802201500            
+0000000000203667                    022601201513022015000505201519052015190520151806201500            
+0000000000203719                    022505201515062015001906201500230620150000                        
+0000000000203778                    020008062015002306201520072015200720150805201500                  
+0000000000203780                    020008062015002306201520072015200720150805201500                  
+0000000000203798                    022507201527072015002707201500241120152507201500                  
+0000000000203817                    022507201527072015002707201500241120152507201500                  
+0000000000203836                    022507201527072015002707201500241120152507201500                  
+0000000000203837                    022507201527072015002707201500241120152507201500                  
+0000000000203867                    022507201527072015002707201500241120152507201500                  
+0000000000203871                    022507201527072015002707201500241120152507201500                  
+0000000000203884                    021610201520102015002310201500111120151111201500                  
+0000000000203895                    022303201502062015000206201518062015180620150106201500            
+0000000000203904                    020207201521072015002307201500131020150000                        
+0000000000203907                    020207201521072015002608201500131020151310201500                  
+0000000000203913                    020305201520052015000000030920150000                              
+0000000000203953                    020402201519022015002403201516042015130420151702201500            
+0000000000203957                    021806201525062015000707201515072015150720150000                  
+0000000000203966                    021602201507072015001708201516092015190920151802201500            
+0000000000204007                    022507201527072015002707201500241120152507201500                  
+0000000000204025                    022507201527072015002707201500241120152507201500                  
+0000000000204026                    022507201527072015002707201500241120152507201500                  
+0000000000204036                    022507201527072015002707201500241120152507201500                  
+0000000000204072                    020402201519022015002403201516042015130420151702201500            
+0000000000204074                    020402201519022015002403201516042015130420151702201500            
+0000000000204105                    020008062015002306201520072015200720150805201500                  
+0000000000204115                    022507201527072015002707201500241120152507201500                  
+0000000000204123                    021304201515042015002204201500060520152505201512052015            
+0000000000204161                    022507201527072015002707201500241120152507201500                  
+0000000000204173                    022507201527072015002707201500241120152507201500                  
+0000000000204174                    022507201527072015002707201500241120152507201500                  
+0000000000204177                    022507201527072015002707201500241120152507201500                  
+0000000000204180                    020607201516072015001707201500010920150000                        
+0000000000204193                    022303201502062015000206201518062015180620150106201500            
+0000000000204223                    020305201520052015000000030920150000                              
+0000000000204238                    022507201527072015002707201500241120152507201500                  
+0000000000204242                    022507201527072015002707201500241120152507201500                  
+0000000000204265                    022507201527072015002707201500241120152507201500                  
+0000000000204276                    022507201527072015002707201500241120152507201500                  
+0000000000204324                    020305201520052015000000030920150000                              
+0000000000204328                    022602201427032015000000000000                                    
+0000000000204330                    022602201527032015000000000000                                    
+0000000000204385                    022507201527072015002707201500241120152507201500                  
+0000000000204390                    022507201527072015002707201500241120152507201500                  
+0000000000204401                    022507201527072015002707201500241120152507201500                  
+0000000000204418                    020305201520052015000000030920150000                              
+0000000000204430                    021605201503072015003007201500100820150411201500                  
+0000000000204435                    021605201503072015003007201500100820150411201500                  
+0000000000204439                    021605201500001610201500281020151610201528102015                  
+0000000000204440                    020907201510062015001307201500230720150709201523072015            
+0000000000204446                    022507201527072015002707201500241120152507201500                  
+0000000000204456                    022507201527072015002707201500241120152507201500                  
+0000000000204491                    022507201527072015002707201500241120152507201500                  
+0000000000204540                    022602201527032015000000000000                                    
+0000000000204560                    020107201501072015001507201500030820150709201500                  
+0000000000204568                    020107201501072015001408201500080920153112201500                  
+0000000000204569                    020107201501072015001507201500030820150709201500                  
+0000000000204571                    020107201501072015001507201500030820150709201500                  
+0000000000204599                    021605201503072015003007201500100820150411201500                  
+0000000000204601                    021605201503072015003007201500100820150411201500                  
+0000000000204612                    022507201527072015002707201500241120152507201500                  
+0000000000933749                    020607201516072015001707201500010920150000                        
+0000000000933776                    020107201501072015001507201500030820150709201500                  
+0000000000062597                    023010201500000000290120162901201600                              
+0000000000062743                    022601201513022015001702201500230220150000                        
+0000000000065204                    023010201500000000221220152212201500                              
+0000000000065537                    023107201500000000000000                                          
+0000000000067681                    023010201526112015000212201500180120161801201600                  
+0000000000070360                    021609201516092015001709201500000000                              
+0000000000077920                    020710201509102015091220151910201500000000                        
+0000000000082093                    021011201527112015003011201500000000                              
+0000000000082096                    021011201527112015003011201500000000                              
