6825242|ALQUILER|Alquilado|Con opción de compra|N|Normal|N|N
6825245|ALQUILER|Libre|Ordinario|||N|
6825293|ALQUILER|Alquilado|Con opción de compra|N|Normal|N|N
6825656|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825664|ALQUILER|Libre|Ordinario|||NO APLICA|
6825691|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825784|ALQUILER|Alquilado|Ordinario|N|Normal|N|N
6825834|ALQUILER|Libre|Ordinario|||S|
6825858|ALQUILER|Libre|Ordinario|||NO APLICA|
6825917|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825923|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825937|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825940|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825942|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825943|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825946|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825948|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825950|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825954|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825957|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825958|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825960|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825961|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825964|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825965|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825966|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825967|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825968|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825969|ALQUILER|Libre|Ordinario|||NO APLICA|
6825970|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825973|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825975|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825976|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825977|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825978|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825979|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825980|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825981|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825982|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825983|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825985|ALQUILER|Libre|Ordinario|||NO APLICA|
6825986|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825987|ALQUILER|Libre|Ordinario|||NO APLICA|
6825988|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825990|ALQUILER|Libre|Ordinario|||NO APLICA|
6825992|ALQUILER|Libre|Ordinario|||NO APLICA|
6825993|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825994|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825995|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825996|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6825998|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826000|ALQUILER|Libre|Ordinario|||NO APLICA|
6826003|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826004|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826005|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826006|ALQUILER|Libre|Ordinario|||NO APLICA|
6826007|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826008|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826009|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826010|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826011|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826012|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826013|ALQUILER|Libre|Ordinario|||NO APLICA|
6826014|ALQUILER|Libre|Ordinario|||NO APLICA|
6826015|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826016|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826017|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826018|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826019|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826020|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826021|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826022|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826023|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826024|ALQUILER|Libre|Ordinario|||NO APLICA|
6826025|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826026|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826027|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826028|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826029|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826030|ALQUILER|Libre|Ordinario|||NO APLICA|
6826031|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826032|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826033|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826034|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826035|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826036|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826037|ALQUILER|Libre|Ordinario|||NO APLICA|
6826038|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826039|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826040|ALQUILER|Libre|Ordinario|||NO APLICA|
6826041|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826042|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826043|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826044|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826045|ALQUILER|Libre|Ordinario|||NO APLICA|
6826046|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826047|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826048|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826049|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826050|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826051|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826052|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826053|ALQUILER|Libre|Ordinario|||NO APLICA|
6826054|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826055|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826056|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826057|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826058|ALQUILER|Libre|Ordinario|||NO APLICA|
6826059|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826060|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826061|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826062|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826063|ALQUILER|Libre|Ordinario|||NO APLICA|
6826064|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826065|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826066|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826067|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826068|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826069|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826070|ALQUILER|Libre|Ordinario|||NO APLICA|
6826071|ALQUILER|Libre|Ordinario|||NO APLICA|
6826072|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826073|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826074|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826075|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826076|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826077|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826078|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826079|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826080|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
6826081|ALQUILER|Alquilado|Ordinario|N|Normal|NO APLICA|N
